trade_id,symbol,entry_date,entry_price,exit_date,exit_price,quantity,side,initial_stop_loss,final_stop_loss,take_profit,pl,pl_pct,security_pl,fx_pl,entry_fx_rate,exit_fx_rate,security_currency,duration_days,entry_equity,entry_capital_available,entry_capital_required,concurrent_positions,competing_signals,entry_reason,exit_reason,commission_paid,partial_exits
T001115,PLAB,2010-06-30,4.524519999999999,2010-07-29,4.465529999999999,311.1224410682225,LONG,3.877808459222046,3.877808459222046,,-24.353112798614337,-1.73001803438954,-24.353112798614337,0.0,1.0,1.0,GBP,29,10000.0,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T001116,PLAB,2010-09-27,5.38538,2010-12-15,5.97402,335.6704857008192,LONG,4.786222373993421,4.786222373993421,,191.58907470293045,10.598422534704307,191.58907470293045,0.0,1.0,1.0,GBP,79,9975.646887201385,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T001117,PLAB,2011-01-18,6.4639574999999985,2011-03-22,7.82217,398.2435419073185,LONG,5.947406159714443,5.947406159714443,,534.8993566627944,20.779009489364938,534.8993566627944,0.0,1.0,1.0,GBP,63,10167.235961904316,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T001118,PLAB,2011-04-01,9.14914,2011-05-02,8.30169,194.26902020834828,LONG,8.039315612625613,8.039315612625613,,-170.63328117556446,-9.600192004359737,-170.63328117556446,0.0,1.0,1.0,GBP,31,10702.13531856711,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T001119,PLAB,2011-05-19,9.23923,2011-06-10,8.82117,194.18274594260717,LONG,8.146383532917513,8.146383532917513,,-87.18003876876611,-4.859265639850097,-87.18003876876611,0.0,1.0,1.0,GBP,22,10531.502037391545,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T001120,PLAB,2011-10-13,6.426419999999999,2011-11-07,6.07392,218.38101869637072,LONG,5.464432691742392,5.464432691742392,,-82.9793090904705,-5.912699688745835,-82.9793090904705,0.0,1.0,1.0,GBP,25,10444.32199862278,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T001121,PLAB,2011-12-07,6.11611,2012-03-02,6.74325,262.9260437404579,LONG,5.322630932213604,5.322630932213604,,158.89143907139072,9.880788519438644,158.89143907139072,0.0,1.0,1.0,GBP,86,10361.34268953231,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T001122,PLAB,2012-05-30,6.11611,2012-06-21,5.65434,350.4570758456632,LONG,5.510227581147322,5.510227581147322,,-167.83056391325175,-7.829985055088136,-167.83056391325175,0.0,1.0,1.0,GBP,22,10520.2341286037,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T001123,PLAB,2012-11-30,5.15515,2013-06-12,7.3226700000000005,548.4197784711639,LONG,4.772841410569913,4.772841410569913,,1182.7108382318174,41.833496126035094,1182.7108382318174,0.0,1.0,1.0,GBP,194,10352.40356469045,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T001124,PLAB,2013-09-24,7.7777699999999985,2013-11-07,7.992,412.4363743969827,LONG,7.211194253103469,7.211194253103469,,82.35624448706622,2.5673464445593774,82.35624448706622,0.0,1.0,1.0,GBP,44,11535.114402922267,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T001125,PLAB,2014-03-05,8.768759999999999,2014-03-26,8.521469999999999,311.62610936676566,LONG,8.015141694884925,8.015141694884925,,-83.06202058530735,-3.0396982288044048,-83.06202058530735,0.0,1.0,1.0,GBP,21,11617.470647409333,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T001126,PLAB,2014-05-06,8.69869,2014-06-16,8.72127,402.0466928651318,LONG,8.116788681734121,8.116788681734121,,3.07821432489523,0.0880173941985244,3.07821432489523,0.0,1.0,1.0,GBP,41,11534.408626824024,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T001127,PLAB,2014-08-19,8.51851,2014-09-10,8.451540000000001,532.6474604931744,LONG,8.077219906780487,8.077219906780487,,-41.67140042922669,-0.9184057571067892,-41.67140042922669,0.0,1.0,1.0,GBP,22,11537.486841148919,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T001128,PLAB,2014-10-31,8.99899,2014-12-10,8.46153,347.79053630393287,LONG,8.329583461260489,8.329583461260489,,-192.92350164191154,-6.164155791598799,-192.92350164191154,0.0,1.0,1.0,GBP,40,11495.815440719693,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T001129,PLAB,2015-02-17,8.65865,2015-03-10,8.27172,414.1362237748979,LONG,8.104691490842562,8.104691490842562,,-166.24172906522108,-4.63603432929625,-166.24172906522108,0.0,1.0,1.0,GBP,21,11302.891939077781,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T001130,PLAB,2015-08-21,9.02902,2015-09-23,8.91108,287.7706509169088,LONG,8.24677836326404,8.24677836326404,,-39.93967056913995,-1.537153945847027,-39.93967056913995,0.0,1.0,1.0,GBP,33,11136.65021001256,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T001131,PLAB,2016-07-18,9.299289999999997,2016-08-18,9.02097,419.62886775278156,LONG,8.761646220437825,8.761646220437825,,-122.791106472953,-3.1466740901313393,-122.791106472953,0.0,1.0,1.0,GBP,31,11096.710539443418,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T001132,PLAB,2016-09-08,10.430419999999998,2016-09-16,9.720270000000001,336.1818563791424,LONG,9.767796065226669,9.767796065226669,,-244.73954530764695,-6.979560584322045,-244.73954530764695,0.0,1.0,1.0,GBP,8,10973.919432970466,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T001133,PLAB,2016-12-09,11.561549999999999,2017-01-10,10.789200000000001,161.2421317150885,LONG,10.22051355471089,10.22051355471089,,-130.53536043014822,-7.002184984393287,-130.53536043014822,0.0,1.0,1.0,GBP,32,10729.17988766282,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T001134,PLAB,2017-04-27,11.66165,2017-05-17,10.23975,285.10158027787,LONG,10.907243228154512,10.907243228154512,,-411.3859369971031,-12.373421691019843,-411.3859369971031,0.0,1.0,1.0,GBP,20,10598.644527232673,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T001135,PLAB,2017-07-18,10.210199999999999,2017-08-08,9.7902,306.56806826836515,LONG,9.536063826463623,9.536063826463623,,-134.7585886727128,-4.305219388013947,-134.7585886727128,0.0,1.0,1.0,GBP,21,10187.25859023557,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T001136,PLAB,2017-09-29,8.858849999999999,2017-11-07,8.991,229.31917625061635,LONG,7.974150216461293,7.974150216461293,,24.304529141519204,1.1963809539072567,24.304529141519204,0.0,1.0,1.0,GBP,39,10052.500001562858,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T001137,PLAB,2018-03-09,8.8088,2018-04-02,7.94205,258.58879025793044,LONG,8.021409575962643,8.021409575962643,,-230.13183395606112,-10.102997706175634,-230.13183395606112,0.0,1.0,1.0,GBP,24,10076.804530704378,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T001138,PLAB,2018-05-22,9.109099999999998,2018-06-13,8.44155,196.6841662194952,LONG,8.099732815308606,8.099732815308606,,-137.29651515982374,-7.663279140090963,-137.29651515982374,0.0,1.0,1.0,GBP,22,9846.672696748316,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T001139,PLAB,2018-07-10,8.708699999999999,2018-08-15,8.641350000000001,234.75177782770947,LONG,7.873622743577068,7.873622743577068,,-21.810532236695664,-1.0668516755254682,-21.810532236695664,0.0,1.0,1.0,GBP,36,9709.376181588492,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T001140,PLAB,2018-11-02,10.190179999999998,2018-11-12,9.35064,239.4580811587104,LONG,9.371684179981731,9.371684179981731,,-207.0346374559832,-8.484605548001285,-207.0346374559832,0.0,1.0,1.0,GBP,10,9687.565649351796,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T001141,PLAB,2019-01-10,10.39038,2019-02-25,10.26972,204.45160823833268,LONG,9.453515729853953,9.453515729853953,,-30.6691310500374,-1.4437084857962015,-30.6691310500374,0.0,1.0,1.0,GBP,46,9480.531011895813,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T001142,PLAB,2019-07-19,8.75875,2019-08-12,8.76123,296.4353571067352,LONG,8.113070481772034,8.113070481772034,,-5.26484031437522,-0.2027743744384639,-5.26484031437522,0.0,1.0,1.0,GBP,24,9449.861880845776,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T001143,PLAB,2019-08-22,9.77977,2019-11-22,11.343645,212.0435016916845,LONG,8.880072998853635,8.880072998853635,,325.60953120808335,15.701585205671842,325.60953120808335,0.0,1.0,1.0,GBP,92,9444.5970405314,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T001144,PLAB,2019-12-11,15.14513,2020-01-27,13.83615,143.03818280641687,LONG,13.765267040714111,13.765267040714111,,-193.23412052994357,-8.919876168916641,-193.23412052994357,0.0,1.0,1.0,GBP,47,9770.206571739483,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T001145,PLAB,2020-05-11,12.052039999999998,2020-06-02,11.74824,122.77858371449614,LONG,10.481518910429688,10.481518910429688,,-43.3001337324638,-2.926213798648853,-43.3001337324638,0.0,1.0,1.0,GBP,22,9576.97245120954,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
