trade_id,symbol,entry_date,entry_price,exit_date,exit_price,quantity,side,initial_stop_loss,final_stop_loss,take_profit,pl,pl_pct,security_pl,fx_pl,entry_fx_rate,exit_fx_rate,security_currency,duration_days,entry_equity,entry_capital_available,entry_capital_required,concurrent_positions,competing_signals,entry_reason,exit_reason,commission_paid,partial_exits
T000612,QGEN,2010-09-22,18.387127859099998,2010-10-04,17.34694093476,258.3504164776015,LONG,17.595390113317826,17.595390113317826,,-274.732725117794,-5.78345461650646,-274.732725117794,0.0,1.0,1.0,GBP,12,10000.0,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000613,QGEN,2010-10-14,18.36721737851,2010-11-10,18.33051964149,173.787282307508,LONG,17.23077153602605,17.23077153602605,,-12.377599983541256,-0.3877707846432273,-12.377599983541256,0.0,1.0,1.0,GBP,27,9725.267274882206,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000614,QGEN,2011-02-16,19.571788866629998,2011-03-16,19.12533923628,212.7966702059457,LONG,18.640268742624745,18.640268742624745,,-101.00299475315515,-2.4251516481341797,-101.00299475315515,0.0,1.0,1.0,GBP,28,9712.889674898666,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000615,QGEN,2011-04-04,20.308458019849997,2011-05-16,20.30763235968,216.78426284222428,LONG,19.402285951431374,19.402285951431374,,-6.178990131311123,-0.14035012379502554,-6.178990131311123,0.0,1.0,1.0,GBP,42,9611.886680145511,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000616,QGEN,2011-10-28,14.564357547739998,2011-11-01,13.26354713604,162.9043494001256,LONG,13.371679394897832,13.371679394897832,,-217.90767381089782,-9.184351842819062,-217.90767381089782,0.0,1.0,1.0,GBP,4,9605.707690014202,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000617,QGEN,2012-01-05,14.424985124549998,2012-03-02,15.05189053251,213.41118880207833,LONG,13.53166828015991,13.53166828015991,,127.78862837919604,4.1510661064399885,127.78862837919604,0.0,1.0,1.0,GBP,57,9387.800016203304,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000618,QGEN,2012-03-27,15.440409374389999,2012-05-31,15.89638549221,230.80095824400027,LONG,14.601237154776587,14.601237154776587,,99.23972492923531,2.7847687294522845,99.23972492923531,0.0,1.0,1.0,GBP,65,9515.588644582502,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000619,QGEN,2012-06-20,16.62506944098,2012-07-23,16.21432316628,251.44535535053782,LONG,15.84446013910359,15.84446013910359,,-109.28024300085093,-2.6141744533101754,-109.28024300085093,0.0,1.0,1.0,GBP,33,9614.828369511737,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000620,QGEN,2012-07-26,17.6205822793,2012-10-11,17.982795873329998,168.27060985996258,LONG,16.47431493224865,16.47431493224865,,54.949902366996845,1.8532687412420614,54.949902366996845,0.0,1.0,1.0,GBP,77,9505.548126510887,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000621,QGEN,2012-11-23,18.23781088129,2012-12-14,17.486033972490002,208.21890658989275,LONG,17.302196492551793,17.302196492551793,,-162.5341659498648,-4.2800791220331815,-162.5341659498648,0.0,1.0,1.0,GBP,21,9560.498028877882,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000622,QGEN,2013-01-02,18.695737039979996,2013-03-21,20.25795700476,227.9129531312258,LONG,17.853186201993648,17.853186201993648,,350.0501656135707,8.215210351021708,350.0501656135707,0.0,1.0,1.0,GBP,78,9397.963862928016,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000623,QGEN,2013-06-18,19.53196790545,2013-08-27,20.36724445791,222.8543836585207,LONG,18.638496805532792,18.638496805532792,,180.1450412828877,4.138615965942192,180.1450412828877,0.0,1.0,1.0,GBP,70,9748.014028541587,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000624,QGEN,2013-09-10,20.846045630409996,2013-10-08,20.655356137829997,232.03673610364618,LONG,19.97033501594195,19.97033501594195,,-50.2469674675234,-1.0387939799074244,-50.2469674675234,0.0,1.0,1.0,GBP,28,9928.159069824476,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000625,QGEN,2013-12-23,23.265142450549998,2014-01-27,22.85105489118,206.1529563496376,LONG,22.28454885997016,22.28454885997016,,-91.36537455173148,-1.9049621705332451,-91.36537455173148,0.0,1.0,1.0,GBP,35,9877.912102356953,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000626,QGEN,2014-04-29,21.70218697647,2014-08-05,23.89425497685,159.78793029782807,LONG,20.456788265549328,20.456788265549328,,344.2660088528189,9.927654908295008,344.2660088528189,0.0,1.0,1.0,GBP,98,9786.54672780522,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000627,QGEN,2014-10-27,23.006308995669997,2014-12-10,22.99014792891,185.19232622234952,LONG,21.890333076725685,21.890333076725685,,-8.992905547518196,-0.21107174306599624,-8.992905547518196,0.0,1.0,1.0,GBP,44,10130.81273665804,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000628,QGEN,2015-02-19,24.071508050589998,2015-04-24,24.66920388222,171.41414939422785,LONG,22.86766205426395,22.86766205426395,,96.45352257533243,2.3375888444587694,96.45352257533243,0.0,1.0,1.0,GBP,64,10121.81983111052,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000629,QGEN,2015-07-01,25.03715563349,2015-08-21,26.070072831,191.5135270472931,LONG,23.946102313088602,23.946102313088602,,191.81761564294604,4.000405766957299,191.81761564294604,0.0,1.0,1.0,GBP,51,10218.273353685854,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000630,QGEN,2015-11-18,26.799214051609997,2015-12-11,25.40441137878,134.62251973954588,LONG,25.22742651175774,25.22742651175774,,-193.77185035582755,-5.370947581897441,-193.77185035582755,0.0,1.0,1.0,GBP,23,10410.090969328801,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000631,QGEN,2016-03-21,21.86146894932,2016-04-28,22.5629320824,168.19807071659318,LONG,20.626046671580223,20.626046671580223,,111.98474566287298,3.045499395278427,111.98474566287298,0.0,1.0,1.0,GBP,38,10216.319118972973,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000632,QGEN,2016-06-06,22.3194044073,2016-06-14,20.61562494879,195.9138074568063,LONG,21.24378839280333,21.24378839280333,,-339.7939207833896,-7.770839847048153,-339.7939207833896,0.0,1.0,1.0,GBP,8,10328.303864635847,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000633,QGEN,2016-07-08,22.0506161876,2016-10-12,25.67266256907,159.19033256904302,LONG,20.774927123084773,20.774927123084773,,570.5947680467082,16.25512693156551,570.5947680467082,0.0,1.0,1.0,GBP,96,9988.509943852458,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000634,QGEN,2016-11-09,28.212842317659995,2017-01-17,27.51068224953,117.3454244882376,LONG,26.386793584473,26.386793584473,,-88.3952712534041,-2.670029322976739,-88.3952712534041,0.0,1.0,1.0,GBP,69,10559.104711899166,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000635,QGEN,2017-03-14,29.963586763109998,2017-03-21,28.51146114885,195.4664679177311,LONG,28.86336731593154,28.86336731593154,,-289.8418647922675,-4.948744714707339,-289.8418647922675,0.0,1.0,1.0,GBP,7,10470.709440645762,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000636,QGEN,2017-04-24,29.176382164929997,2017-07-06,32.7180702789,207.96793234094062,LONG,28.16913251156553,28.16913251156553,,730.5575540588273,12.040003768553325,730.5575540588273,0.0,1.0,1.0,GBP,73,10180.867575853494,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
T000637,QGEN,2017-07-20,34.427732338999995,2017-07-28,32.97663273762,194.34425498648343,LONG,33.271564177681206,33.271564177681206,,-288.012870941378,-4.304589792016297,-288.012870941378,0.0,1.0,1.0,GBP,8,10911.42512991232,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000638,QGEN,2017-09-25,32.713819738599994,2017-09-28,31.26614356899,216.7651982898183,LONG,31.70194087423574,31.70194087423574,,-319.8058119649552,-4.509885734605865,-319.8058119649552,0.0,1.0,1.0,GBP,3,10623.412258970942,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000639,QGEN,2017-10-06,34.01918355835999,2017-11-07,30.510346003109998,152.6878892832518,LONG,32.6369168188521,32.6369168188521,,-541.7570001489269,-10.429801751656202,-541.7570001489269,0.0,1.0,1.0,GBP,32,10303.606447005986,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000640,QGEN,2017-12-18,32.28534134826,2018-02-05,31.96227272301,122.64164624229082,LONG,30.66274800474261,30.66274800474261,,-45.62166804989355,-1.1521998283558625,-45.62166804989355,0.0,1.0,1.0,GBP,49,9761.84944685706,0.0,0.0,0,,AlphaTrend signal + Volume aligned,Price < EMA(50),6.0,0
