trade_id,symbol,entry_date,entry_price,exit_date,exit_price,quantity,side,initial_stop_loss,final_stop_loss,take_profit,pl,pl_pct,security_pl,fx_pl,entry_fx_rate,exit_fx_rate,security_currency,duration_days,entry_equity,entry_capital_available,entry_capital_required,concurrent_positions,competing_signals,entry_reason,exit_reason,commission_paid,partial_exits
T000272,EQX,2020-11-20,10.08,2020-12-14,9.86,1744.3667630293778,LONG,8.829457398345667,8.829457398345667,,-418.54336112127004,-2.3803571428571493,-418.54336112127004,0.0,1.0,1.0,GBP,24,0.0,44031.23619665315,17583.21697133613,3,"LLY,WMK",AlphaTrend signal + Volume aligned,Price < EMA(50),34.782673254805786,0
T000315,EQX,2021-08-25,6.48,2021-09-20,6.99,3320.7130012182447,LONG,5.844728707994671,5.844728707994671,,1648.8336264948944,7.662499999999996,1648.8336264948944,0.0,1.0,1.0,GBP,26,0.0,35481.92492971243,21518.220247894227,2,FSS,AlphaTrend signal + Volume aligned,Price < EMA(50),44.73000412640976,0
T000367,EQX,2022-05-12,5.35,2022-06-07,5.99,1233.5267781976022,LONG,4.411137788076284,4.411137788076284,,775.4689443817052,11.750654205607486,775.4689443817052,0.0,1.0,1.0,GBP,26,0.0,38074.77034303732,6599.368263357172,2,BRKR,AlphaTrend signal + Volume aligned,Price < EMA(50),13.988193664760809,0
T000383,EQX,2022-07-15,3.9,2022-08-05,4.01,1543.8619328635516,LONG,3.1421577444896416,3.1421577444896416,,157.6128647260398,2.6176923076923044,157.6128647260398,0.0,1.0,1.0,GBP,21,0.0,7989.537941169406,6021.061538167851,8,ADI,AlphaTrend signal + Volume aligned,Price < EMA(50),12.211947888950693,0
T000423,EQX,2022-12-16,3.5,2023-02-09,4.01,2300.8066860969498,LONG,2.92697866679479,2.92697866679479,,1156.1323516968557,14.356857142857136,1156.1323516968557,0.0,1.0,1.0,GBP,55,0.0,17617.33746231926,8052.823401339324,6,"ARMK,GH,LAC",AlphaTrend signal + Volume aligned,Price < EMA(50),17.279058212588094,0
T000433,EQX,2023-04-10,5.49,2023-05-01,4.81,2195.1491824597674,LONG,4.871126575035753,4.871126575035753,,-1515.3114806519789,-12.573770491803291,-1515.3114806519789,0.0,1.0,1.0,GBP,21,0.0,19740.98265591275,12051.369011704124,3,,AlphaTrend signal + Volume aligned,Stop loss hit,22.610036579335606,0
T000467,EQX,2023-10-12,4.16,2023-11-13,4.48,2360.2577139725595,LONG,3.6510426920593786,3.6510426920593786,,734.8898418224967,7.48461538461539,734.8898418224967,0.0,1.0,1.0,GBP,32,0.0,13410.696571960612,9818.672090125849,5,WMB,AlphaTrend signal + Volume aligned,Price < EMA(50),20.392626648722917,0
T000495,EQX,2024-04-24,5.23,2024-05-13,5.23,1857.9618645922474,LONG,4.52224318974958,4.52224318974958,,-19.43428110363491,-0.2,-19.43428110363491,0.0,1.0,1.0,GBP,19,0.0,23748.017305309615,9717.140551817454,5,"PRIM,VFS",AlphaTrend signal + Volume aligned,Vulnerability score swap (score: 40.0) for BA,19.43428110363491,0
T000518,EQX,2024-08-20,5.69,2024-09-09,5.27,1896.3043644037084,LONG,5.067804996956803,5.067804996956803,,-817.2313288834238,-7.573989455184549,-817.2313288834238,0.0,1.0,1.0,GBP,20,0.0,14510.520082750963,10789.9718334571,3,M,AlphaTrend signal + Volume aligned,Vulnerability score swap (score: 35.0) for STOK,20.78349583386464,0
T000536,EQX,2024-12-30,4.97,2025-02-26,6.39,2427.277021445985,LONG,4.391195847658743,4.391195847658743,,3419.1595034896727,28.34285714285715,3419.1595034896727,0.0,1.0,1.0,GBP,58,0.0,24034.2778331621,12063.566796586545,4,,AlphaTrend signal + Volume aligned,Vulnerability score swap (score: 49.0) for WSO,27.57386696362639,0
T000546,EQX,2025-02-27,6.26,2025-04-04,6.01,1945.7482182107965,LONG,5.490330326627393,5.490330326627393,,-510.3113851901456,-4.18961661341853,-510.3113851901456,0.0,1.0,1.0,GBP,36,0.0,19566.292054947637,12180.383845999586,4,,AlphaTrend signal + Volume aligned,Price < EMA(50),23.874330637446473,0
T000563,EQX,2025-06-26,5.91,2025-07-30,6.12,2899.668007087479,LONG,5.2688108238875655,5.2688108238875655,,574.0472753631082,3.3497461928934005,574.0472753631082,0.0,1.0,1.0,GBP,34,0.0,20660.99896450308,17137.037921887,4,,AlphaTrend signal + Volume aligned,Price < EMA(50),34.88300612526237,0
