trade_id,symbol,entry_date,entry_price,exit_date,exit_price,quantity,side,initial_stop_loss,final_stop_loss,take_profit,pl,pl_pct,security_pl,fx_pl,entry_fx_rate,exit_fx_rate,security_currency,duration_days,entry_equity,entry_capital_available,entry_capital_required,concurrent_positions,competing_signals,entry_reason,exit_reason,commission_paid,partial_exits
T000227,STOK,2020-02-28,24.75,2020-03-12,18.34,327.44319819328155,LONG,18.76594403212687,18.76594403212687,,-2113.0204278290835,-26.07309090909091,-2113.0204278290835,0.0,1.0,1.0,GBP,13,0.0,35864.43720710045,8104.2191552837185,4,,AlphaTrend signal + Volume aligned,Stop loss hit,14.109527410148502,0
T000229,STOK,2020-03-27,21.7,2020-04-14,22.0,221.9118275782286,LONG,14.086487005734062,14.086487005734062,,56.876001408300155,1.1811059907834136,56.876001408300155,0.0,1.0,1.0,GBP,18,0.0,66048.07262487283,4815.48665844756,3,,AlphaTrend signal + Volume aligned,Vulnerability score swap (score: 45.0) for ATRC,9.69754686516859,0
T000276,STOK,2020-12-18,60.57,2021-01-06,58.69,225.90294573035845,LONG,50.58492601228494,50.58492601228494,,-451.638723280877,-3.300742942050524,-451.638723280877,0.0,1.0,1.0,GBP,19,0.0,51729.304620425224,13682.941422887812,2,,AlphaTrend signal + Volume aligned,Vulnerability score swap (score: 40.0) for AMKR,26.94118530780255,0
T000388,STOK,2022-08-11,20.78,2022-08-23,16.83,331.7623051185067,LONG,17.003819434952483,17.003819434952483,,-1322.9386855136095,-19.189653512993278,-1322.9386855136095,0.0,1.0,1.0,GBP,12,0.0,7938.212194868785,6894.020700362569,8,"CMC,M",AlphaTrend signal + Volume aligned,Stop loss hit,12.477580295507035,0
T000416,STOK,2022-12-07,7.07,2023-01-09,8.27,611.1042215484223,LONG,5.116042991948689,5.116042991948689,,723.9507270995535,16.75615275813295,723.9507270995535,0.0,1.0,1.0,GBP,33,0.0,12007.815616886497,4320.506846347345,4,,AlphaTrend signal + Volume aligned,Price < EMA(50),9.374338758552797,0
T000449,STOK,2023-07-25,6.47,2023-08-15,5.57,599.4863930127049,LONG,3.915322349098846,3.915322349098846,,-546.7555698833071,-14.096445131375573,-546.7555698833071,0.0,1.0,1.0,GBP,21,0.0,5373.636509307314,3878.6769627922004,4,,AlphaTrend signal + Volume aligned,Price < EMA(50),7.2178161718729665,0
T000464,STOK,2023-10-04,3.56,2023-10-25,3.5,1619.461270819294,LONG,2.8366812234471976,2.8366812234471976,,-108.60107282114194,-1.8837078651685406,-108.60107282114194,0.0,1.0,1.0,GBP,21,0.0,13045.5861796151,5765.282124116687,4,,AlphaTrend signal + Volume aligned,Price < EMA(50),11.433396571984215,0
T000493,STOK,2024-04-15,12.21,2024-05-03,12.02,411.6206847124207,LONG,8.93887019771375,8.93887019771375,,-88.18149928594242,-1.7545454545454653,-88.18149928594242,0.0,1.0,1.0,GBP,18,0.0,15615.27638114587,5025.888560338657,5,SRAD,AlphaTrend signal + Volume aligned,Vulnerability score swap (score: 45.0) for PLAB,9.973569190581955,0
T000508,STOK,2024-06-21,14.23,2024-07-12,14.25,502.8225375269081,LONG,11.595041845140074,11.595041845140074,,-4.263935118228394,-0.059592410400565184,-4.263935118228394,0.0,1.0,1.0,GBP,21,0.0,24644.014967286068,7155.164709007902,4,,AlphaTrend signal + Volume aligned,Vulnerability score swap (score: 30.0) for OMC,14.320385868766342,0
T000519,STOK,2024-09-09,15.35,2024-09-24,12.86,544.8022456179355,LONG,13.126594231607088,13.126594231607088,,-1371.9264629375414,-16.405276872964173,-1371.9264629375414,0.0,1.0,1.0,GBP,15,0.0,12615.189712324584,8362.714470235309,4,,AlphaTrend signal + Volume aligned,Stop loss hit,15.368871348881958,0
