date,symbol,insider_title,transaction_type,shares,price,value,executive,security_type
2015-07-27,PYPL,Director,BUY,4700.0,37.29,175263.0,"DONAHOE, JOHN J",Common Stock
2015-07-27,PYPL,Director,BUY,5895.0,36.85,217230.75,"DONAHOE, JOHN J",Common Stock
2015-07-27,PYPL,Director,BUY,369948.0,36.71,13580791.08,"DONAHOE, JOHN J",Common Stock
2015-07-31,PYPL,Director,BUY,280938.0,6.6,1854190.7999999998,"DONAHOE, JOHN J",Common Stock
2015-07-31,PYPL,Director,BUY,483515.0,15.0,7252725.0,"DONAHOE, JOHN J",Common Stock
2015-07-31,PYPL,Director,SELL,764453.0,38.59,29500241.270000003,"DONAHOE, JOHN J",Common Stock
2015-08-05,PYPL,Director,BUY,342790.0,20.28,6951781.2,"DONAHOE, JOHN J",Common Stock
2015-08-05,PYPL,Director,BUY,164461.0,22.979,3779149.3189999997,"DONAHOE, JOHN J",Common Stock
2015-08-05,PYPL,Director,SELL,507251.0,39.4511,20011609.926099997,"DONAHOE, JOHN J",Common Stock
2015-08-10,PYPL,Director,SELL,37975.0,39.1941,1488395.9475,"DONAHOE, JOHN J",Common Stock
2015-08-10,PYPL,Director,SELL,65486.0,39.1949,2566717.2213999997,"DONAHOE, JOHN J",Common Stock
2015-08-15,PYPL,CTO & SVP Payment Services,SELL,25981.0,38.14,990915.34,"BARRESE, JAMES",Common Stock
2015-08-15,PYPL,"SVP, Consumer",SELL,25378.0,38.14,967916.92,"FERGUSON, HILL",Common Stock
2015-09-09,PYPL,"SVP, Consumer",SELL,541.0,34.37,18594.17,"FERGUSON, HILL",Common Stock
2015-09-09,PYPL,"SVP, Consumer",SELL,4155.0,34.37,142807.34999999998,"FERGUSON, HILL",Common Stock
2015-09-14,PYPL,"SVP, Consumer",SELL,8743.0,33.77,295251.11000000004,"FERGUSON, HILL",Common Stock
2015-10-15,PYPL,"SVP, Chief Risk Officer",SELL,18343.0,34.62,635034.6599999999,"BAREL, TOMER",Common Stock
2015-10-15,PYPL,"Director, President and CEO",SELL,14785.0,34.62,511856.69999999995,"SCHULMAN, DANIEL H",Common Stock
2015-10-15,PYPL,"Director, President and CEO",SELL,17126.0,34.62,592902.12,"SCHULMAN, DANIEL H",Common Stock
2015-11-02,PYPL,"SVP, Chief Risk Officer",SELL,13757.0,36.0563,496026.5191,"BAREL, TOMER",Common Stock
2015-11-02,PYPL,"SVP, Chief Risk Officer",SELL,1226.0,35.752,43831.952000000005,"BAREL, TOMER",Common Stock
2015-11-05,PYPL,Director,SELL,21486.0,37.1401,797992.1885999999,"DONAHOE, JOHN J",Common Stock
2015-11-11,PYPL,"SVP, Payment Services & CTO",SELL,1886.0,37.1524,70069.4264,"BARRESE, JAMES",Common Stock
2015-11-11,PYPL,"SVP, Payment Services & CTO",SELL,23809.0,37.1433,884344.8297000001,"BARRESE, JAMES",Common Stock
2015-11-11,PYPL,"SVP, Payment Services & CTO",BUY,1970.0,22.98,45270.6,"BARRESE, JAMES",Common Stock
2015-11-20,PYPL,Director,SELL,53390.0,36.2527,1935531.653,"DONAHOE, JOHN J",Common Stock
2015-12-15,PYPL,"VP, Chief Accounting Officer",SELL,2708.0,36.32,98354.56,"ANDERSON, AARON",Common Stock
