date,symbol,insider_title,transaction_type,shares,price,value,executive,security_type
2001-10-15,CAH,President & COO,BUY,5.0,74.0,370.0,"FOTIADES, GEORGE L",Common Shares
2002-01-15,CAH,President & COO,BUY,7.0,61.6,431.2,"FOTIADES, GEORGE L",Common Shares
2002-04-15,CAH,President & COO,BUY,6.0,68.7,412.20000000000005,"FOTIADES, GEORGE L",Common Shares
2002-07-15,CAH,President & COO,BUY,8.0,52.9,423.2,"FOTIADES, GEORGE L",Common Shares
2002-10-15,CAH,President & COO,BUY,6.0,63.0,378.0,"FOTIADES, GEORGE L",Common Shares
2003-01-15,CAH,President & COO,BUY,7.0,61.86,433.02,"FOTIADES, GEORGE L",Common Shares
2004-02-10,CAH,Director,BUY,178.0,64.61,11500.58,"MCCOY, JOHN B",Common Shares
2004-02-10,CAH,Director,BUY,155.0,64.61,10014.55,"HAVENS, JOHN F",Common Shares
2004-02-10,CAH,Director,BUY,201.0,64.61,12986.61,"FINN, JOHN F",Common Shares
2004-02-10,CAH,Director,BUY,178.0,64.61,11500.58,"LOSH, J MICHAEL",Common Shares
2004-02-10,CAH,Director,BUY,155.0,64.61,10014.55,"RAISBECK, DAVID W",Common Shares
2004-02-10,CAH,Director,BUY,116.0,64.61,7494.76,"SPAULDING, JEAN G",Common Shares
2004-02-23,CAH,EVP - Corp. Development,SELL,11900.0,63.71,758149.0,"FORD, BRENDAN A",Common Shares
2004-02-23,CAH,EVP - Corp. Development,SELL,250.0,63.84,15960.0,"FORD, BRENDAN A",Common Shares
2004-02-23,CAH,EVP - Corp. Development,SELL,4000.0,63.76,255040.0,"FORD, BRENDAN A",Common Shares
2004-02-23,CAH,EVP - Corp. Development,SELL,850.0,63.82,54247.0,"FORD, BRENDAN A",Common Shares
2004-02-23,CAH,EVP - Corp. Development,BUY,12150.0,11.433,138910.95,"FORD, BRENDAN A",Common Shares
2004-02-24,CAH,Director,BUY,150.0,64.1,9615.0,"SPAULDING, JEAN G",Common Shares
2004-02-24,CAH,EVP-Group Pres.-AIS,SELL,44500.0,63.75,2836875.0,"THOMAS, STEPHEN S",Common Shares
2004-02-24,CAH,EVP-Group Pres.-AIS,SELL,500.0,64.17,32085.0,"THOMAS, STEPHEN S",Common Shares
2004-02-24,CAH,EVP-Group Pres.-AIS,BUY,45000.0,31.587,1421415.0,"THOMAS, STEPHEN S",Common Shares
2004-03-04,CAH,Director,BUY,3686.0,13.553,49956.358,"MCCOY, JOHN B",Common Shares
2004-03-04,CAH,Director,SELL,3686.0,66.68,245782.48000000004,"MCCOY, JOHN B",Common Shares
2004-03-08,CAH,SVP - Corporate Controller,SELL,600.0,67.44,40464.0,"JENSEN, GARY S",Common Shares
2004-03-08,CAH,SVP - Corporate Controller,SELL,1100.0,67.42,74162.0,"JENSEN, GARY S",Common Shares
2004-03-08,CAH,SVP - Corporate Controller,BUY,4000.0,25.84,103360.0,"JENSEN, GARY S",Common Shares
2004-03-08,CAH,SVP - Corporate Controller,BUY,338.0,9.84,3325.92,"JENSEN, GARY S",Common Shares
2004-03-08,CAH,SVP - Corporate Controller,SELL,2638.0,67.45,177933.1,"JENSEN, GARY S",Common Shares
