date,symbol,insider_name,insider_title,is_executive,security_type,transaction_type,shares,price,value
2003-09-19,AXP,"HOUSE, DAVID C","Member, Global Leadership Team",False,Common Shares,buy,50654.0,15.417,780932.718
2003-09-19,AXP,"KELLY, ALFRED F JR","Member, Global Leadership Team",False,Common Shares,sell,20000.0,47.103,942060.0
2003-09-19,AXP,"KELLY, ALFRED F JR","Member, Global Leadership Team",False,Common Shares,buy,33100.0,29.302,969896.2
2003-09-19,AXP,"KELLY, ALFRED F JR","Member, Global Leadership Team",False,Common Shares,buy,22500.0,22.146,498285.0
2003-09-19,AXP,"KELLY, ALFRED F JR","Member, Global Leadership Team",False,Common Shares,sell,692.0,47.05,32558.6
2003-09-19,AXP,"KELLY, ALFRED F JR","Member, Global Leadership Team",False,Common Shares,sell,46406.0,46.98,2180153.88
2003-09-19,AXP,"HOUSE, DAVID C","Member, Global Leadership Team",False,Common Shares,sell,50750.0,46.98,2384235.0
2003-09-19,AXP,"HOUSE, DAVID C","Member, Global Leadership Team",False,Common Shares,buy,29250.0,22.146,647770.5
2003-09-19,AXP,"KELLY, ALFRED F JR","Member, Global Leadership Team",False,Common Shares,buy,11500.0,15.417,177295.5
2003-09-24,AXP,"MILLER, EDWARD D",Director,True,Common Shares,buy,500.0,47.11,23555.0
2003-09-24,AXP,"MILLER, EDWARD D",Director,True,Common Shares,buy,10000.0,47.17,471700.0
2003-09-30,AXP,"POPOFF, FRANK P",Director,True,Share Equivalent Units,buy,205.28,45.06,9249.9168
2003-09-30,AXP,"BARSHEFSKY, CHARLENE",Director,True,Share Equivalent Units,buy,355.08,45.06,15999.9048
2003-09-30,AXP,"JORDAN, VERNON E JR",Director,True,Share Equivalent Units,buy,177.54,45.06,7999.9524
2003-09-30,AXP,"DOLAN, PETER R",Director,True,Share Equivalent Units,buy,355.08,45.06,15999.9048
2003-09-30,AXP,"WALTER, ROBERT D",Director,True,Share Equivalent Units,buy,355.08,45.06,15999.9048
2003-11-05,AXP,"HAYES, JOHN D","EVP, Advertising",True,Common Shares,sell,90000.0,47.0,4230000.0
2003-11-05,AXP,"HAYES, JOHN D","EVP, Advertising",True,Common Shares,buy,90000.0,22.146,1993140.0
2003-11-05,AXP,"HOUSE, DAVID C","Member, Global Leadership Team",False,Common Shares,sell,10000.0,46.98,469799.99999999994
2003-11-05,AXP,"HOUSE, DAVID C","Member, Global Leadership Team",False,Common Shares,sell,28000.0,46.97,1315160.0
2003-11-05,AXP,"HOUSE, DAVID C","Member, Global Leadership Team",False,Common Shares,sell,5000.0,46.99,234950.0
2003-11-18,AXP,"WALTER, ROBERT D",Director,True,Common Shares,buy,400.0,44.49,17796.0
2003-11-18,AXP,"WALTER, ROBERT D",Director,True,Common Shares,buy,19600.0,44.51,872396.0
2003-12-08,AXP,"SALOW, GLEN","EVP, Technologies",True,Common Shares,sell,15579.0,45.855,714375.0449999999
2003-12-08,AXP,"SALOW, GLEN","EVP, Technologies",True,Common Shares,buy,20308.0,29.302,595065.016
2003-12-19,AXP,"FAIRBAIRN, URSULA F","EVP, Human Resources",True,Common Shares,sell,69929.0,47.155,3297501.995
2003-12-19,AXP,"FAIRBAIRN, URSULA F","EVP, Human Resources",True,Common Shares,buy,90000.0,29.302,2637180.0
2003-12-23,AXP,"CRACCHIOLO, JAMES M","Member, Global Leadership Team",False,Common Shares,buy,36000.0,29.302,1054872.0
2003-12-23,AXP,"CRACCHIOLO, JAMES M","Member, Global Leadership Team",False,Common Shares,sell,104157.0,47.5,4947457.5
2003-12-23,AXP,"CRACCHIOLO, JAMES M","Member, Global Leadership Team",False,Common Shares,buy,57200.0,29.302,1676074.4
2003-12-23,AXP,"CRACCHIOLO, JAMES M","Member, Global Leadership Team",False,Common Shares,buy,40000.0,36.438,1457520.0
2003-12-31,AXP,"JORDAN, VERNON E JR",Director,True,Share Equivalent Units,buy,165.87,48.23,7999.9101
2003-12-31,AXP,"POPOFF, FRANK P",Director,True,Share Equivalent Units,buy,191.79,48.23,9250.0317
2003-12-31,AXP,"DOLAN, PETER R",Director,True,Share Equivalent Units,buy,331.74,48.23,15999.8202
2003-12-31,AXP,"BARSHEFSKY, CHARLENE",Director,True,Share Equivalent Units,buy,331.74,48.23,15999.8202
2003-12-31,AXP,"WALTER, ROBERT D",Director,True,Share Equivalent Units,buy,357.66,48.23,17249.9418
2004-01-27,AXP,"SCHICK, THOMAS A",EVP-Corp. Affairs,True,Common Shares,sell,423.0,50.69,21441.87
2004-01-27,AXP,"HAYES, JOHN D","EVP, Advertising",True,Common Shares,sell,368.0,50.69,18653.92
2004-01-27,AXP,"SALOW, GLEN","EVP, Technologies",True,Common Shares,sell,378.0,50.69,19160.82
2004-01-27,AXP,"FAIRBAIRN, URSULA F","EVP, Human Resources",True,Common Shares,sell,423.0,50.69,21441.87
2004-01-27,AXP,"AKERSON, DANIEL F",Director,True,Common Shares,buy,2000.0,40.63,81260.0
2004-01-27,AXP,"PARENT, LOUISE M","EVP, General Counsel",True,Common Shares,sell,411.0,50.69,20833.59
2004-01-27,AXP,"AKERSON, DANIEL F",Director,True,Common Shares,buy,3000.0,34.167,102501.0
2004-01-30,AXP,"PARENT, LOUISE M","EVP, General Counsel",True,Common Shares,buy,180000.0,15.417,2775060.0
2004-01-30,AXP,"PARENT, LOUISE M","EVP, General Counsel",True,Common Shares,sell,24700.0,51.0,1259700.0
2004-01-30,AXP,"PARENT, LOUISE M","EVP, General Counsel",True,Common Shares,sell,25000.0,51.05,1276250.0
2004-01-30,AXP,"PARENT, LOUISE M","EVP, General Counsel",True,Common Shares,sell,25000.0,51.13,1278250.0
2004-01-30,AXP,"PARENT, LOUISE M","EVP, General Counsel",True,Common Shares,sell,42000.0,51.2,2150400.0
2004-01-30,AXP,"PARENT, LOUISE M","EVP, General Counsel",True,Common Shares,sell,300.0,51.02,15306.000000000002
2004-01-30,AXP,"PARENT, LOUISE M","EVP, General Counsel",True,Common Shares,sell,25000.0,51.11,1277750.0
2004-01-30,AXP,"LINEN, JONATHAN S","Member, Global Leadership Team",False,Common Shares,buy,92553.0,41.355,3827529.3149999995
2004-01-30,AXP,"SCHICK, THOMAS A",EVP-Corp. Affairs,True,Common Shares,buy,40815.0,48.531,1980792.765
2004-01-30,AXP,"SCHICK, THOMAS A",EVP-Corp. Affairs,True,Common Shares,sell,39455.0,51.355,2026211.525
2004-01-30,AXP,"SCHICK, THOMAS A",EVP-Corp. Affairs,True,Common Shares,sell,18715.0,51.82,969811.3
2004-01-30,AXP,"SCHICK, THOMAS A",EVP-Corp. Affairs,True,Common Shares,sell,50318.0,51.355,2584080.8899999997
2004-01-30,AXP,"SCHICK, THOMAS A",EVP-Corp. Affairs,True,Common Shares,buy,68000.0,29.302,1992536.0
2004-01-30,AXP,"LINEN, JONATHAN S","Member, Global Leadership Team",False,Common Shares,sell,80774.0,51.355,4148148.7699999996
2004-02-02,AXP,"CHENAULT, KENNETH I","Director, Chief Executive Officer",True,Common Shares,sell,22363.0,52.435,1172603.905
2004-02-02,AXP,"CHENAULT, KENNETH I","Director, Chief Executive Officer",True,Common Shares,buy,27789.0,36.771,1021829.319
2004-02-02,AXP,"CRACCHIOLO, JAMES M","Member, Global Leadership Team",False,Common Shares,sell,300.0,52.86,15858.0
2004-02-02,AXP,"CRACCHIOLO, JAMES M","Member, Global Leadership Team",False,Common Shares,sell,8700.0,52.82,459534.0
2004-02-02,AXP,"CRACCHIOLO, JAMES M","Member, Global Leadership Team",False,Common Shares,sell,9000.0,52.8,475200.0
2004-02-03,AXP,"BURNS, URSULA M",Director,True,Common Shares,buy,950.0,52.5,49875.0
2004-02-03,AXP,"BARSHEFSKY, CHARLENE",Director,True,Common Shares,buy,3000.0,52.4,157200.0
2004-02-05,AXP,"KELLY, ALFRED F JR","Member, Global Leadership Team",False,Common Shares,buy,45520.0,29.604,1347574.08
2004-02-05,AXP,"KELLY, ALFRED F JR","Member, Global Leadership Team",False,Common Shares,buy,57200.0,29.302,1676074.4
2004-02-05,AXP,"KELLY, ALFRED F JR","Member, Global Leadership Team",False,Common Shares,buy,4042.0,41.83,169076.86
2004-02-05,AXP,"KELLY, ALFRED F JR","Member, Global Leadership Team",False,Common Shares,sell,5043.0,52.14,262942.02
2004-02-05,AXP,"KELLY, ALFRED F JR","Member, Global Leadership Team",False,Common Shares,sell,16000.0,52.13,834080.0
2004-02-05,AXP,"KELLY, ALFRED F JR","Member, Global Leadership Team",False,Common Shares,sell,13000.0,52.12,677560.0
2004-02-05,AXP,"KELLY, ALFRED F JR","Member, Global Leadership Team",False,Common Shares,sell,16000.0,52.11,833760.0
2004-02-05,AXP,"KELLY, ALFRED F JR","Member, Global Leadership Team",False,Common Shares,sell,46700.0,52.1,2433070.0
2004-02-05,AXP,"KELLY, ALFRED F JR","Member, Global Leadership Team",False,Common Shares,buy,3354.0,41.83,140297.82
2004-02-11,AXP,"CRACCHIOLO, JAMES M","Member, Global Leadership Team",False,Common Shares,sell,400.0,53.73,21492.0
2004-02-11,AXP,"CRACCHIOLO, JAMES M","Member, Global Leadership Team",False,Common Shares,buy,15333.0,39.0,597987.0
2004-02-11,AXP,"CRACCHIOLO, JAMES M","Member, Global Leadership Team",False,Common Shares,sell,5600.0,53.72,300832.0
2004-02-11,AXP,"CRACCHIOLO, JAMES M","Member, Global Leadership Team",False,Common Shares,buy,7491.0,39.51,295969.41
2004-02-11,AXP,"CRACCHIOLO, JAMES M","Member, Global Leadership Team",False,Common Shares,buy,2097.0,39.51,82852.47
2004-02-11,AXP,"CRACCHIOLO, JAMES M","Member, Global Leadership Team",False,Common Shares,sell,13055.0,53.77,701967.3500000001
2004-02-11,AXP,"CRACCHIOLO, JAMES M","Member, Global Leadership Team",False,Common Shares,sell,4000.0,53.76,215040.0
2004-02-13,AXP,"CHENAULT, KENNETH I","Director, Chief Executive Officer",True,Common Shares,sell,1700.0,53.06,90202.0
2004-02-13,AXP,"CHENAULT, KENNETH I","Director, Chief Executive Officer",True,Common Shares,sell,24300.0,53.12,1290816.0
2004-02-13,AXP,"CHENAULT, KENNETH I","Director, Chief Executive Officer",True,Common Shares,sell,1800.0,53.13,95634.0
2004-02-13,AXP,"CHENAULT, KENNETH I","Director, Chief Executive Officer",True,Common Shares,sell,14200.0,53.15,754730.0
2004-02-13,AXP,"CHENAULT, KENNETH I","Director, Chief Executive Officer",True,Common Shares,sell,9800.0,53.17,521066.0
2004-02-13,AXP,"CHENAULT, KENNETH I","Director, Chief Executive Officer",True,Common Shares,sell,13000.0,53.1,690300.0
2004-02-13,AXP,"CHENAULT, KENNETH I","Director, Chief Executive Officer",True,Common Shares,sell,3900.0,53.11,207129.0
2004-02-13,AXP,"CHENAULT, KENNETH I","Director, Chief Executive Officer",True,Common Shares,sell,400.0,53.14,21256.0
2004-02-13,AXP,"CHENAULT, KENNETH I","Director, Chief Executive Officer",True,Common Shares,sell,4400.0,53.09,233596.00000000003
2004-02-13,AXP,"CHENAULT, KENNETH I","Director, Chief Executive Officer",True,Common Shares,sell,500.0,53.07,26535.0
2004-02-13,AXP,"CHENAULT, KENNETH I","Director, Chief Executive Officer",True,Common Shares,sell,21200.0,53.08,1125296.0
2004-02-13,AXP,"CHENAULT, KENNETH I","Director, Chief Executive Officer",True,Common Shares,sell,1300.0,53.19,69147.0
2004-02-13,AXP,"CHENAULT, KENNETH I","Director, Chief Executive Officer",True,Common Shares,sell,800.0,53.18,42544.0
2004-02-13,AXP,"CHENAULT, KENNETH I","Director, Chief Executive Officer",True,Common Shares,sell,2700.0,53.16,143532.0
2004-02-21,AXP,"CRACCHIOLO, JAMES M","Member, Global Leadership Team",False,Common Shares,sell,3465.0,52.99,183610.35
2004-02-21,AXP,"PARENT, LOUISE M","EVP, General Counsel",True,Common Shares,sell,2959.0,52.99,156797.41
2004-02-21,AXP,"SCHICK, THOMAS A",EVP-Corp. Affairs,True,Common Shares,sell,2959.0,52.99,156797.41
2004-02-21,AXP,"FAIRBAIRN, URSULA F","EVP, Human Resources",True,Common Shares,sell,2959.0,52.99,156797.41
2004-02-21,AXP,"KELLY, ALFRED F JR","Member, Global Leadership Team",False,Common Shares,sell,3465.0,52.99,183610.35
2004-02-21,AXP,"HOUSE, DAVID C","Member, Global Leadership Team",False,Common Shares,sell,4025.0,52.99,213284.75
2004-02-21,AXP,"GILLIGAN, EDWARD P","Member, Global Leadership Team",False,Common Shares,sell,4000.0,52.99,211960.0
2004-02-24,AXP,"CRACCHIOLO, JAMES M","Member, Global Leadership Team",False,Common Shares,sell,20249.0,52.965,1072488.2850000001
2004-02-24,AXP,"CHENAULT, KENNETH I","Director, Chief Executive Officer",True,Common Shares,sell,10396.0,52.965,550624.14
2004-02-24,AXP,"CRACCHIOLO, JAMES M","Member, Global Leadership Team",False,Common Shares,buy,28600.0,29.302,838037.2
2004-02-24,AXP,"CRACCHIOLO, JAMES M","Member, Global Leadership Team",False,Common Shares,buy,7000.0,36.438,255066.00000000003
2004-02-24,AXP,"CRACCHIOLO, JAMES M","Member, Global Leadership Team",False,Common Shares,sell,5571.0,52.965,295068.015
2004-02-25,AXP,"CHENAULT, KENNETH I","Director, Chief Executive Officer",True,Common Shares,buy,405000.0,35.292,14293260.0
2004-02-25,AXP,"CHENAULT, KENNETH I","Director, Chief Executive Officer",True,Common Shares,sell,313233.0,54.023,16921786.359
2004-02-28,AXP,"SALOW, GLEN","EVP, Technologies",True,Common Shares,sell,1733.0,53.63,92940.79000000001
2004-03-18,AXP,"JOHNSON, F ROSS",Director,True,Common Shares,buy,3420.0,8.659,29613.780000000002
2004-03-18,AXP,"LINEN, JONATHAN S","Member, Global Leadership Team",False,Common Shares,sell,73598.0,51.375,3781097.25
2004-03-18,AXP,"LINEN, JONATHAN S","Member, Global Leadership Team",False,Common Shares,buy,150000.0,11.333,1699950.0
2004-03-19,AXP,"HOUSE, DAVID C","Member, Global Leadership Team",False,Common Shares,sell,136000.0,51.4,6990400.0
2004-03-19,AXP,"HOUSE, DAVID C","Member, Global Leadership Team",False,Common Shares,buy,126000.0,29.302,3692052.0
2004-03-19,AXP,"HOUSE, DAVID C","Member, Global Leadership Team",False,Common Shares,sell,57003.0,51.385,2929099.155
2004-03-19,AXP,"HOUSE, DAVID C","Member, Global Leadership Team",False,Common Shares,buy,90750.0,22.146,2009749.5
2004-03-25,AXP,"DOLAN, PETER R",Director,True,Common Shares,buy,4000.0,50.15,200600.0
2004-03-31,AXP,"JORDAN, VERNON E JR",Director,True,Share Equivalent Units,buy,157.573,50.77,7999.981210000001
2004-03-31,AXP,"BARSHEFSKY, CHARLENE",Director,True,Share Equivalent Units,buy,312.0,51.33,16014.96
2004-03-31,AXP,"WALTER, ROBERT D",Director,True,Share Equivalent Units,buy,339.768,50.77,17250.02136
2004-03-31,AXP,"MILLER, EDWARD D",Director,True,Share Equivalent Units,buy,315.147,50.77,16000.01319
2004-03-31,AXP,"DOLAN, PETER R",Director,True,Share Equivalent Units,buy,315.147,50.77,16000.01319
2004-03-31,AXP,"BARSHEFSKY, CHARLENE",Director,True,Share Equivalent Units,buy,315.147,50.77,16000.01319
2004-03-31,AXP,"POPOFF, FRANK P",Director,True,Share Equivalent Units,buy,182.194,50.77,9249.989379999999
2004-04-15,AXP,"KELLY, ALFRED F JR","Member, Global Leadership Team",False,Common Shares,buy,28000.0,29.604,828912.0
2004-04-15,AXP,"KELLY, ALFRED F JR","Member, Global Leadership Team",False,Common Shares,buy,28600.0,29.302,838037.2
2004-04-15,AXP,"KELLY, ALFRED F JR","Member, Global Leadership Team",False,Common Shares,sell,43407.0,49.58,2152119.06
2004-04-15,AXP,"KELLY, ALFRED F JR","Member, Global Leadership Team",False,Common Shares,buy,2480.0,29.604,73417.92
2004-04-29,AXP,"POPOFF, FRANK P",Director,True,Common Shares,buy,2001.0,20.938,41896.937999999995
2004-04-29,AXP,"POPOFF, FRANK P",Director,True,Common Shares,buy,3000.0,44.906,134718.0
2004-04-29,AXP,"POPOFF, FRANK P",Director,True,Common Shares,buy,3000.0,34.167,102501.0
2004-04-29,AXP,"POPOFF, FRANK P",Director,True,Common Shares,buy,1002.0,15.833,15864.666000000001
2004-05-10,AXP,"SALOW, GLEN","EVP, Technologies",True,Common Shares,sell,16194.0,48.07,778445.58
2004-05-10,AXP,"SALOW, GLEN","EVP, Technologies",True,Common Shares,buy,22500.0,27.458,617805.0
2004-05-27,AXP,"DOLAN, PETER R",Director,True,Common Shares,buy,1150.0,50.88,58512.0
2004-06-21,AXP,"FAIRBAIRN, URSULA F","EVP, Human Resources",True,Common Shares,buy,133951.0,35.292,4727398.692
2004-06-21,AXP,"FAIRBAIRN, URSULA F","EVP, Human Resources",True,Common Shares,sell,108087.0,51.815,5600527.904999999
2004-06-28,AXP,"CRACCHIOLO, JAMES M","Member, Global Leadership Team",False,Common Shares,buy,29000.0,36.438,1056702.0
2004-06-28,AXP,"CRACCHIOLO, JAMES M","Member, Global Leadership Team",False,Common Shares,sell,23531.0,51.21,1205022.51
2004-06-30,AXP,"POPOFF, FRANK P",Director,True,Share Equivalent Units,buy,180.0,51.33,9239.4
2004-06-30,AXP,"BARSHEFSKY, CHARLENE",Director,True,Share Equivalent Units,buy,312.0,51.33,16014.96
2004-06-30,AXP,"WALTER, ROBERT D",Director,True,Share Equivalent Units,buy,336.0,51.33,17246.88
2004-06-30,AXP,"JORDAN, VERNON E JR",Director,True,Share Equivalent Units,buy,156.0,51.33,8007.48
2004-06-30,AXP,"MILLER, EDWARD D",Director,True,Share Equivalent Units,buy,312.0,51.33,16014.96
2004-06-30,AXP,"DOLAN, PETER R",Director,True,Share Equivalent Units,buy,312.0,51.33,16014.96
2004-08-03,AXP,"HOUSE, DAVID C","Member, Global Leadership Team",False,Common Shares,sell,15500.0,50.03,775465.0
2004-08-03,AXP,"HOUSE, DAVID C","Member, Global Leadership Team",False,Common Shares,sell,14500.0,50.02,725290.0
2004-08-03,AXP,"HOUSE, DAVID C","Member, Global Leadership Team",False,Common Shares,sell,10000.0,50.05,500500.0
2004-08-10,AXP,"SCHICK, THOMAS A",EVP-Corp. Affairs,True,Common Shares,buy,116500.0,35.292,4111518.0
2004-08-10,AXP,"SCHICK, THOMAS A",EVP-Corp. Affairs,True,Common Shares,sell,95939.0,49.81,4778721.59
2004-08-11,AXP,"SCHICK, THOMAS A",EVP-Corp. Affairs,True,Common Shares,sell,18700.0,50.05,935935.0
2004-08-11,AXP,"SCHICK, THOMAS A",EVP-Corp. Affairs,True,Common Shares,sell,300.0,50.08,15024.0
2004-09-10,AXP,"SCHICK, THOMAS A",EVP-Corp. Affairs,True,Common Shares,buy,6574.0,35.292,232009.608
2004-09-10,AXP,"SCHICK, THOMAS A",EVP-Corp. Affairs,True,Common Shares,sell,5342.0,51.085,272896.07
2004-09-30,AXP,"JORDAN, VERNON E JR",Director,True,Share Equivalent Units,buy,156.0,51.39,8016.84
2004-09-30,AXP,"DOLAN, PETER R",Director,True,Share Equivalent Units,buy,311.0,51.39,15982.29
2004-09-30,AXP,"POPOFF, FRANK P",Director,True,Share Equivalent Units,buy,180.0,51.39,9250.2
2004-09-30,AXP,"MILLER, EDWARD D",Director,True,Share Equivalent Units,buy,311.0,51.39,15982.29
2004-09-30,AXP,"WALTER, ROBERT D",Director,True,Share Equivalent Units,buy,336.0,51.39,17267.04
2004-09-30,AXP,"BARSHEFSKY, CHARLENE",Director,True,Share Equivalent Units,buy,311.0,51.39,15982.29
2004-10-05,AXP,"CRACCHIOLO, JAMES M","Member, Global Leadership Team",False,Common Shares,sell,117594.0,52.72,6199555.68
2004-10-05,AXP,"CRACCHIOLO, JAMES M","Member, Global Leadership Team",False,Common Shares,buy,150000.0,35.292,5293800.0
2004-10-05,AXP,"CRACCHIOLO, JAMES M","Member, Global Leadership Team",False,Common Shares,buy,14000.0,36.438,510132.00000000006
2004-10-05,AXP,"HOUSE, DAVID C","Member, Global Leadership Team",False,Common Shares,sell,42928.0,52.72,2263164.16
