date,symbol,insider_title,transaction_type,shares,price,value,executive,security_type
2019-02-27,CI,"EVP, Chief Clinical Officer",SELL,9135.0,180.72,1650877.2,"MILLER, STEVEN B","Common Stock, $.01 Par Value"
2019-02-27,CI,"EVP, Chief Clinical Officer",SELL,812.0,180.72,146744.63999999998,"MILLER, STEVEN B","Common Stock, $.01 Par Value"
2019-02-27,CI,"EVP, Chief Clinical Officer",BUY,12566.0,110.4749,1388227.5934000001,"MILLER, STEVEN B","Common Stock, $.01 Par Value"
2019-02-27,CI,"EVP, Chief Clinical Officer",BUY,12566.0,110.4749,1388227.5934000001,"MILLER, STEVEN B","Common Stock, $.01 Par Value"
2019-02-27,CI,"EVP, Chief Clinical Officer",SELL,812.0,180.72,146744.63999999998,"MILLER, STEVEN B","Common Stock, $.01 Par Value"
2019-02-27,CI,"EVP, Chief Clinical Officer",SELL,9135.0,180.72,1650877.2,"MILLER, STEVEN B","Common Stock, $.01 Par Value"
2019-02-27,CI,"EVP, Chief Clinical Officer",BUY,1116.0,110.4749,123289.9884,"MILLER, STEVEN B","Common Stock, $.01 Par Value"
2019-02-28,CI,"Pres, Exp Scrpts & Cigna Svcs",SELL,10472.0,174.44,1826735.68,"WENTWORTH, TIMOTHY C","Common Stock, $.01 Par Value"
2019-02-28,CI,"Pres, Exp Scrpts & Cigna Svcs",SELL,10472.0,174.44,1826735.68,"WENTWORTH, TIMOTHY C","Common Stock, $.01 Par Value"
2019-02-28,CI,"EVP, Chief Clinical Officer",SELL,1881.0,174.44,328121.64,"MILLER, STEVEN B","Common Stock, $.01 Par Value"
2019-02-28,CI,Director,BUY,154.0,174.44,26863.76,"WISEMAN, ERIC C",Phantom Stock Units
2019-02-28,CI,"EVP, Chief Clinical Officer",SELL,1881.0,174.44,328121.64,"MILLER, STEVEN B","Common Stock, $.01 Par Value"
2019-03-01,CI,"EVP, Chief Financial Officer",SELL,646.0,177.85,114891.09999999999,"PALMER, ERIC P","Common Stock, $.01 Par Value"
2019-03-01,CI,"President, US Markets",SELL,794.0,177.85,141212.9,"TRIPLETT, MICHAEL W","Common Stock, $.01 Par Value"
2019-03-01,CI,"EVP, HR & Services",SELL,1445.0,177.85,256993.25,"MURABITO, JOHN M","Common Stock, $.01 Par Value"
2019-03-01,CI,SVP Tax & Chief Acct. Officer,SELL,529.0,177.85,94082.65,"AGOGLIA, HOELTZEL MARY T","Common Stock, $.01 Par Value"
2019-03-01,CI,"EVP, Chief Marketing Officer",SELL,836.0,177.85,148682.6,"BACUS, LISA R","Common Stock, $.01 Par Value"
2019-03-01,CI,"EVP, Chief Information Officer",SELL,1019.0,177.85,181229.15,"BOXER, MARK L","Common Stock, $.01 Par Value"
2019-03-01,CI,"President, Strategy & Solution",SELL,2241.0,177.85,398561.85,"MANDERS, MATTHEW G","Common Stock, $.01 Par Value"
2019-03-01,CI,"EVP, HR & Services",SELL,1445.0,177.85,256993.25,"MURABITO, JOHN M","Common Stock, $.01 Par Value"
2019-03-01,CI,"Director, President & CEO",SELL,16744.0,177.85,2977920.4,"CORDANI, DAVID","Common Stock, $.01 Par Value"
2019-03-01,CI,"EVP, General Counsel",SELL,1825.0,177.85,324576.25,"JONES, NICOLE S","Common Stock, $.01 Par Value"
2019-03-01,CI,"Director, President & CEO",SELL,16744.0,177.85,2977920.4,"CORDANI, DAVID","Common Stock, $.01 Par Value"
2019-03-01,CI,"EVP, General Counsel",SELL,1825.0,177.85,324576.25,"JONES, NICOLE S","Common Stock, $.01 Par Value"
2019-03-01,CI,"EVP, Chief Information Officer",SELL,1019.0,177.85,181229.15,"BOXER, MARK L","Common Stock, $.01 Par Value"
2019-03-01,CI,President Government Business,SELL,611.0,177.85,108666.34999999999,"EVANKO, BRIAN C","Common Stock, $.01 Par Value"
2019-03-01,CI,SVP Tax & Chief Acct. Officer,SELL,529.0,177.85,94082.65,"AGOGLIA, HOELTZEL MARY T","Common Stock, $.01 Par Value"
2019-03-01,CI,"President, US Markets",SELL,794.0,177.85,141212.9,"TRIPLETT, MICHAEL W","Common Stock, $.01 Par Value"
2019-03-01,CI,"EVP, Chief Financial Officer",SELL,646.0,177.85,114891.09999999999,"PALMER, ERIC P","Common Stock, $.01 Par Value"
2019-03-01,CI,"EVP, Chief Marketing Officer",SELL,836.0,177.85,148682.6,"BACUS, LISA R","Common Stock, $.01 Par Value"
2019-03-04,CI,"Director, President & CEO",SELL,500.0,175.8836,87941.8,"CORDANI, DAVID","Common Stock, $.01 Par Value"
2019-03-04,CI,"President, Strategy & Solution",SELL,4758.0,178.98,851586.84,"MANDERS, MATTHEW G","Common Stock, $.01 Par Value"
2019-03-04,CI,"Director, President & CEO",SELL,6491.0,172.9807,1122817.7237,"CORDANI, DAVID","Common Stock, $.01 Par Value"
2019-03-04,CI,"Director, President & CEO",SELL,800.0,178.3638,142691.04,"CORDANI, DAVID","Common Stock, $.01 Par Value"
2019-03-04,CI,"Director, President & CEO",SELL,3414.0,171.9732,587116.5048,"CORDANI, DAVID","Common Stock, $.01 Par Value"
2019-03-04,CI,"Director, President & CEO",SELL,13062.0,174.1848,2275201.8575999998,"CORDANI, DAVID","Common Stock, $.01 Par Value"
2019-03-04,CI,"Director, President & CEO",SELL,3414.0,171.9732,587116.5048,"CORDANI, DAVID","Common Stock, $.01 Par Value"
2019-03-04,CI,"Director, President & CEO",SELL,13062.0,174.1848,2275201.8575999998,"CORDANI, DAVID","Common Stock, $.01 Par Value"
2019-03-04,CI,"Director, President & CEO",SELL,800.0,178.3638,142691.04,"CORDANI, DAVID","Common Stock, $.01 Par Value"
2019-03-04,CI,"Director, President & CEO",SELL,2335.0,175.3028,409332.038,"CORDANI, DAVID","Common Stock, $.01 Par Value"
2019-03-04,CI,"Director, President & CEO",SELL,700.0,177.3286,124130.01999999999,"CORDANI, DAVID","Common Stock, $.01 Par Value"
2019-03-04,CI,"EVP, General Counsel",SELL,4450.0,178.98,796461.0,"JONES, NICOLE S","Common Stock, $.01 Par Value"
