date,symbol,insider_title,transaction_type,shares,price,value,executive,security_type
2003-03-10,URI,Corporate Controller,BUY,25482.0,8.83,225006.06,"SHERK, JOSEPH B",Common Stock
2003-03-10,URI,Corporate Controller,BUY,25482.0,8.83,225006.06,"SHERK, JOSEPH B",Common Stock
2003-06-12,URI,10% Owner,SELL,945000.0,14.39,13598550.0,"COLBURN, MUSIC FUND",Common Stock
2003-06-12,URI,10% Owner,SELL,945000.0,14.39,13598550.0,"COLBURN, MUSIC FUND",Common Stock
2003-09-23,URI,Director,BUY,470.0,14.893,6999.71,"BLACK, LEON D",Phantom Stock Units
2003-09-23,URI,Director,BUY,470.0,14.893,6999.71,"BLACK, LEON D",Phantom Stock Units
2003-12-15,URI,Director,BUY,315.0,15.873,4999.995,"GROSS, MICHAEL S",Phantom Stock Units
2003-12-15,URI,Director,BUY,189.0,15.873,2999.997,"DEFEO, RONALD M",Phantom Stock Units
2003-12-15,URI,Director,BUY,315.0,15.873,4999.995,"GROSS, MICHAEL S",Phantom Stock Units
2003-12-15,URI,Director,BUY,63.0,15.873,999.9989999999999,"BLACK, LEON D",Phantom Stock Units
2003-12-15,URI,Director,BUY,63.0,15.873,999.9989999999999,"BLACK, LEON D",Phantom Stock Units
2003-12-15,URI,Director,BUY,220.0,15.909,3499.98,"WEYER, CHRISTIAN M",Phantom Stock Units
2003-12-15,URI,Director,BUY,189.0,15.873,2999.997,"DEFEO, RONALD M",Phantom Stock Units
2003-12-15,URI,Director,BUY,220.0,15.909,3499.98,"WEYER, CHRISTIAN M",Phantom Stock Units
2004-02-11,URI,10% Owner,SELL,270000.0,21.78,5880600.0,"COLBURN, MUSIC FUND",Common Stock
2004-02-11,URI,10% Owner,SELL,270000.0,21.78,5880600.0,"COLBURN, MUSIC FUND",Common Stock
2004-04-03,URI,Executive VP - Operations,SELL,17133.0,18.85,322957.05000000005,"KNEELAND, MICHAEL",Common Stock
2004-04-03,URI,Executive VP - Operations,SELL,17133.0,18.85,322957.05000000005,"KNEELAND, MICHAEL",Common Stock
2004-04-26,URI,Director,SELL,2000.0,18.95,37900.0,"WEYER, CHRISTIAN M",Common Stock
2004-04-26,URI,Director,SELL,2000.0,18.95,37900.0,"WEYER, CHRISTIAN M",Common Stock
2004-04-28,URI,Director,BUY,1000.0,18.25,18250.0,"CLARK, HOWARD LONGSTRETH JR",Common Stock
2004-04-28,URI,Director,BUY,1000.0,18.25,18250.0,"CLARK, HOWARD LONGSTRETH JR",Common Stock
2004-04-30,URI,Director,SELL,2000.0,17.4,34800.0,"WEYER, CHRISTIAN M",Common Stock
2004-04-30,URI,Director,SELL,2000.0,17.4,34800.0,"WEYER, CHRISTIAN M",Common Stock
2004-05-03,URI,Director,SELL,2000.0,17.74,35480.0,"WEYER, CHRISTIAN M",Common Stock
2004-05-03,URI,Director,SELL,2000.0,17.74,35480.0,"WEYER, CHRISTIAN M",Common Stock
2004-05-04,URI,Director,SELL,2000.0,17.4445,34889.0,"WEYER, CHRISTIAN M",Common Stock
2004-05-04,URI,Director,SELL,2000.0,17.4445,34889.0,"WEYER, CHRISTIAN M",Common Stock
2004-05-05,URI,Director,SELL,2000.0,17.9005,35801.0,"WEYER, CHRISTIAN M",Common Stock
2004-05-05,URI,Director,BUY,4000.0,17.97,71880.0,"MCAULEY, BRIAN",Common Stock
2004-05-05,URI,Director,SELL,2000.0,17.9005,35801.0,"WEYER, CHRISTIAN M",Common Stock
2004-05-05,URI,Director,BUY,4000.0,17.97,71880.0,"MCAULEY, BRIAN",Common Stock
2004-07-01,URI,Director,BUY,2837.0,17.62,49987.94,"GROSS, MICHAEL S",Phantom Stock Units
2004-07-01,URI,Director,BUY,1220.0,17.62,21496.4,"BLACK, LEON D",Phantom Stock Units
2004-07-01,URI,Director,BUY,1220.0,17.62,21496.4,"BLACK, LEON D",Phantom Stock Units
2004-07-01,URI,Director,BUY,2837.0,17.62,49987.94,"GROSS, MICHAEL S",Phantom Stock Units
2004-07-01,URI,Director,BUY,1220.0,17.62,21496.4,"DEFEO, RONALD M",Phantom Stock Units
2004-07-01,URI,Director,BUY,1220.0,17.62,21496.4,"DEFEO, RONALD M",Phantom Stock Units
2004-09-21,URI,Corporate Controller,SELL,8785.0,16.06,141087.09999999998,"SHERK, JOSEPH B",Common Stock
2004-09-21,URI,Corporate Controller,SELL,8785.0,16.06,141087.09999999998,"SHERK, JOSEPH B",Common Stock
