date,symbol,insider_title,transaction_type,shares,price,value,executive,security_type
2004-05-05,AMKR,See Exhibit No. EX-99.1,BUY,14000.0,9.16,128240.0,"JAMES, &AMP; AGNES KIM FOUNDATION, INC.","Amkor Technology, Inc. Common Stock"
2004-05-05,AMKR,See Exhibit No. EX-99.1,BUY,13600.0,8.98,122128.0,"JAMES, &AMP; AGNES KIM FOUNDATION, INC.","Amkor Technology, Inc. Common Stock"
2004-05-05,AMKR,See Exhibit No. EX-99.1,BUY,13600.0,9.03,122807.99999999999,"JAMES, &AMP; AGNES KIM FOUNDATION, INC.","Amkor Technology, Inc. Common Stock"
2004-05-05,AMKR,See Exhibit No. EX-99.1,BUY,13600.0,9.13,124168.00000000001,"JAMES, &AMP; AGNES KIM FOUNDATION, INC.","Amkor Technology, Inc. Common Stock"
2004-05-05,AMKR,See Exhibit No. EX-99.1,BUY,40800.0,9.11,371688.0,"JAMES, &AMP; AGNES KIM FOUNDATION, INC.","Amkor Technology, Inc. Common Stock"
2004-05-05,AMKR,See Exhibit No. EX-99.1,BUY,27200.0,9.08,246976.0,"JAMES, &AMP; AGNES KIM FOUNDATION, INC.","Amkor Technology, Inc. Common Stock"
2004-05-05,AMKR,See Exhibit No. EX-99.1,BUY,27200.0,9.12,248063.99999999997,"JAMES, &AMP; AGNES KIM FOUNDATION, INC.","Amkor Technology, Inc. Common Stock"
2004-05-06,AMKR,Director,BUY,300.0,8.71,2613.0000000000005,"CHURCHILL, WINSTON J",Common Stock
2004-05-06,AMKR,Director,BUY,300.0,8.7,2610.0,"CHURCHILL, WINSTON J",Common Stock
2004-05-06,AMKR,Director,BUY,300.0,8.67,2601.0,"CHURCHILL, WINSTON J",Common Stock
2004-05-06,AMKR,"Director, 10% Owner, See Exhibit No. EX-99.1",BUY,1100.0,8.77,9647.0,"KIM, SUSAN Y","Amkor Technology, Inc. Common stock"
2004-05-06,AMKR,"Director, 10% Owner, See Exhibit No. EX-99.1",BUY,2500.0,8.76,21900.0,"KIM, SUSAN Y","Amkor Technology, Inc. Common stock"
2004-05-06,AMKR,Director,BUY,1900.0,8.88,16872.0,"CHURCHILL, WINSTON J",Common Stock
