date,symbol,insider_title,transaction_type,shares,price,value,executive,security_type
2001-04-10,QCRH,Director,BUY,7200.0,7.0,50400.0,"HELLING, LARRY J",Stock Appreciation Rights
2003-08-04,QCRH,Director,BUY,7.7618,23.94,185.81749200000002,"HELLING, LARRY J",common stock
2003-08-04,QCRH,"Executive VP, CFO",BUY,3.5451,23.94,84.86969400000001,"GIPPLE, TODD A",common stock
2003-08-22,QCRH,CFO,BUY,3.7638,22.55,84.87369,"GIPPLE, TODD A",common stock
2003-08-22,QCRH,Vice President and Controller,BUY,1.6757,22.55,37.787035,"SHOWALTER, SHELLEE R",common stock
2003-08-22,QCRH,"AVP, Assistant Controller",BUY,2.1284,22.55,47.99542,"VANDERVINNE, JERI L",common stock
2003-08-22,QCRH,Director,BUY,8.2405,22.55,185.82327500000002,"HELLING, LARRY J",common stock
2003-08-28,QCRH,"Director, President",SELL,5000.0,6.83,34150.0,"HULTQUIST, DOUGLAS M",Non-Qualified Stock Option (right to buy)
2003-08-28,QCRH,"Director, President",SELL,800.0,22.7,18160.0,"HULTQUIST, DOUGLAS M",common stock
2003-08-29,QCRH,Director,BUY,8.36,22.24,185.92639999999997,"HELLING, LARRY J",Common Stock
2003-08-29,QCRH,Vice President & Controller -,BUY,1.7,22.24,37.808,"SHOWALTER, SHELLEE R",Common Stock
2003-08-29,QCRH,AVP/ Assistant Controller,BUY,2.16,22.24,48.0384,"VANDERVINNE, JERI L",Common Stock
2003-08-29,QCRH,"Exec.V.P. and CFO, QCR Holding",BUY,3.82,22.24,84.95679999999999,"GIPPLE, TODD A",Common Stock
2003-09-16,QCRH,Vice President & Controller,BUY,1.6639,22.71,37.787169,"SHOWALTER, SHELLEE R",Common Stock
2003-09-16,QCRH,Exec VP & CFO QCRH,BUY,3.7372,22.71,84.871812,"GIPPLE, TODD A",Common Stock
2003-09-16,QCRH,Director,BUY,8.1825,22.71,185.82457499999998,"HELLING, LARRY J",Common Stock
2003-09-16,QCRH,AVP/Assistant Controller,BUY,2.1134,22.71,47.995314,"VANDERVINNE, JERI L",Common Stock
2003-10-21,QCRH,AVP/ Assistant Controller,BUY,2.17,22.15,48.06549999999999,"VANDERVINNE, JERI L",Common Stock
2003-10-21,QCRH,Director,BUY,8.46,22.15,187.389,"HELLING, LARRY J",Common Stock
2003-10-21,QCRH,"Exec.V.P. and CFO, QCR Holding",BUY,2.35,22.15,52.0525,"GIPPLE, TODD A",Common Stock
2003-10-21,QCRH,Vice President & Controller -,BUY,1.71,22.15,37.8765,"SHOWALTER, SHELLEE R",Common Stock
2003-10-22,QCRH,Director,BUY,8.45,22.15,187.16749999999996,"HELLING, LARRY J",Common Stock
2003-10-22,QCRH,"Exec.V.P. and CFO, QCR Holding",BUY,3.81,22.15,84.3915,"GIPPLE, TODD A",Common Stock
2003-10-22,QCRH,AVP/ Assistant Controller,BUY,2.14,22.15,47.400999999999996,"VANDERVINNE, JERI L",Common Stock
2003-10-22,QCRH,Vice President & Controller -,BUY,1.66,22.15,36.769,"SHOWALTER, SHELLEE R",Common Stock
2003-10-27,QCRH,Vice President & Controller -,BUY,1.55,24.43,37.8665,"SHOWALTER, SHELLEE R",Common Stock
2003-10-27,QCRH,"Director, Chairman, QCR Holdings",BUY,28.08,24.43,685.9943999999999,"BAUER, MICHAEL A",Common Stock
2003-10-27,QCRH,Director,BUY,19.67,24.43,480.53810000000004,"SCHRICKER, JOHN W",Common Stock
2003-10-27,QCRH,AVP/ Assistant Controller,BUY,1.96,24.43,47.882799999999996,"VANDERVINNE, JERI L",Common Stock
2003-10-31,QCRH,"Director, President, QCR Holdings",SELL,1000.0,25.5,25500.0,"HULTQUIST, DOUGLAS M",Common Stock
2003-10-31,QCRH,"Director, Chairman, QCR Holdings",SELL,2250.0,25.5,57375.0,"BAUER, MICHAEL A",Common Stock
2003-10-31,QCRH,"Director, Chairman, QCR Holdings",SELL,7500.0,6.83,51225.0,"BAUER, MICHAEL A",Non-Qualified Stock Option (right to buy)
2003-10-31,QCRH,"Director, Chairman, QCR Holdings",BUY,4370.0,6.83,29847.1,"BAUER, MICHAEL A",Common Stock
2003-11-10,QCRH,Vice President & Controller -,BUY,1.51,25.0,37.75,"SHOWALTER, SHELLEE R",Common Stock
2003-11-10,QCRH,AVP/ Assistant Controller,BUY,1.92,25.0,48.0,"VANDERVINNE, JERI L",Common Stock
2003-11-10,QCRH,Director,BUY,19.99,25.0,499.74999999999994,"SCHRICKER, JOHN W",Common Stock
2003-11-14,QCRH,"Director, President, QCR Holdings",SELL,500.0,25.77,12885.0,"HULTQUIST, DOUGLAS M",Common Stock
2003-12-01,QCRH,Vice President & Controller -,BUY,1.46,25.86,37.7556,"SHOWALTER, SHELLEE R",Common Stock
2003-12-01,QCRH,AVP/ Assistant Controller,BUY,1.86,25.86,48.0996,"VANDERVINNE, JERI L",Common Stock
2003-12-04,QCRH,"Director, President, QCR Holdings",SELL,500.0,27.0,13500.0,"HULTQUIST, DOUGLAS M",Common Stock
2003-12-04,QCRH,AVP/ Assistant Controller,BUY,1.86,25.86,48.0996,"VANDERVINNE, JERI L",Common Stock
2003-12-04,QCRH,Vice President & Controller -,BUY,1.46,25.86,37.7556,"SHOWALTER, SHELLEE R",Common Stock
2003-12-08,QCRH,"Director, President, QCR Holdings",SELL,500.0,28.0,14000.0,"HULTQUIST, DOUGLAS M",Common Stock
2003-12-09,QCRH,Vice President & Controller -,SELL,750.0,6.17,4627.5,"SHOWALTER, SHELLEE R",Non-Qualified Stock Option (right to buy)
2003-12-09,QCRH,Vice President & Controller -,BUY,445.0,6.17,2745.65,"SHOWALTER, SHELLEE R",Common Stock
2003-12-29,QCRH,"Director, President, QCR Holdings",SELL,979.73,28.0,27432.440000000002,"HULTQUIST, DOUGLAS M",Common Stock
2003-12-31,QCRH,"Director, Chairman, QCR Holdings",SELL,1500.0,28.0,42000.0,"BAUER, MICHAEL A",Common Stock
2004-01-07,QCRH,AVP/ Assistant Controller,BUY,1.76,27.33,48.1008,"VANDERVINNE, JERI L",Common Stock
2004-01-07,QCRH,Vice President & Controller -,BUY,1.38,27.33,37.715399999999995,"SHOWALTER, SHELLEE R",Common Stock
2004-01-15,QCRH,Director,SELL,300.0,6.17,1851.0,"BROWNSON, JAMES J",Non-Qualified Stock Option (right to buy)
2004-01-15,QCRH,Director,BUY,300.0,6.17,1851.0,"BROWNSON, JAMES J",Common Stock
2004-01-20,QCRH,"Director, Chairman, QCR Holdings",BUY,8.4,27.4,230.16,"BAUER, MICHAEL A",Common Stock
2004-01-20,QCRH,"Director, President, QCR Holdings",BUY,8.0,27.4,219.2,"HULTQUIST, DOUGLAS M",Common Stock
2004-01-20,QCRH,Director,BUY,8.84,27.4,242.21599999999998,"HELLING, LARRY J",Common Stock
2004-01-20,QCRH,"Exec.V.P. and CFO, QCR Holding",BUY,3.6,27.4,98.64,"GIPPLE, TODD A",Common Stock
2004-01-22,QCRH,Director,BUY,100.0,20.0,2000.0,"BROWNSON, JAMES J",Non-Qualified Stock Option (right to buy)
2004-01-23,QCRH,Director,BUY,100.0,20.0,2000.0,"LAWSON, JOHN K",Non-Qualified Stock Option (right to buy)
2004-01-23,QCRH,Director,BUY,351.32,23.43,8231.427599999999,"HELLING, LARRY J",Common Stock
2004-01-23,QCRH,"Director, President, QCR Holdings",BUY,387.75,23.43,9084.9825,"HULTQUIST, DOUGLAS M",Common Stock
2004-01-23,QCRH,Vice President & Controller -,BUY,1.44,27.4,39.455999999999996,"SHOWALTER, SHELLEE R",Common Stock
2004-01-23,QCRH,Director,BUY,100.0,20.0,2000.0,"PETERSON, RONALD",Non-Qualified Stock Option (right to buy)
2004-01-23,QCRH,Director,BUY,318.75,23.43,7468.3125,"BAIRD, PATRICK",Common Stock
2004-01-23,QCRH,Director,BUY,450.35,23.43,10551.7005,"PETERSON, RONALD",Common Stock
2004-01-23,QCRH,Director,BUY,203.26,23.43,4762.3818,"SCHRICKER, JOHN W",Common Stock
2004-01-23,QCRH,Director,BUY,404.35,23.43,9473.9205,"ROYER, HENRY",Common Stock
2004-01-23,QCRH,AVP/ Assistant Controller,BUY,2.47,27.4,67.678,"VANDERVINNE, JERI L",Common Stock
2004-01-23,QCRH,Director,BUY,100.0,20.0,2000.0,"BROWNSON, JAMES J",Non-Qualified Stock Option (right to buy)
2004-01-23,QCRH,Director,BUY,502.66,23.43,11777.3238,"LAWSON, JOHN K",Common Stock
2004-01-23,QCRH,"Director, Chairman, QCR Holdings",BUY,380.12,23.43,8906.2116,"BAUER, MICHAEL A",Common Stock
2004-01-23,QCRH,Director,BUY,431.04,23.43,10099.2672,"BROWNSON, JAMES J",Common Stock
2004-02-04,QCRH,"Director, President, QCR Holdings",BUY,7.81,28.07,219.2267,"HULTQUIST, DOUGLAS M",Common Stock
2004-02-04,QCRH,Vice President & Controller -,BUY,1.4,28.07,39.297999999999995,"SHOWALTER, SHELLEE R",Common Stock
2004-02-04,QCRH,AVP/ Assistant Controller,BUY,7.26,28.07,203.7882,"VANDERVINNE, JERI L",Common Stock
2004-02-04,QCRH,Director,BUY,8.63,28.07,242.24410000000003,"HELLING, LARRY J",Common Stock
2004-02-04,QCRH,"Exec.V.P. and CFO, QCR Holding",BUY,3.52,28.07,98.8064,"GIPPLE, TODD A",Common Stock
2004-02-04,QCRH,"Director, Chairman, QCR Holdings",BUY,8.2,28.07,230.17399999999998,"BAUER, MICHAEL A",Common Stock
2004-02-05,QCRH,"Director, President, QCR Holdings",SELL,1000.0,30.08,30080.0,"HULTQUIST, DOUGLAS M",Common Stock
2004-02-10,QCRH,"Director, President, QCR Holdings",SELL,443.25,29.35,13009.3875,"HULTQUIST, DOUGLAS M",Common Stock
2004-02-13,QCRH,"Director, President, QCR Holdings",SELL,882.0,29.0,25578.0,"HULTQUIST, DOUGLAS M",Common Stock
2004-02-17,QCRH,"Director, President, QCR Holdings",BUY,7.54,29.06,219.11239999999998,"HULTQUIST, DOUGLAS M",Common Stock
2004-02-17,QCRH,Vice President & Controller -,BUY,1.35,29.06,39.231,"SHOWALTER, SHELLEE R",Common Stock
2004-02-17,QCRH,AVP/ Assistant Controller,BUY,2.33,29.06,67.7098,"VANDERVINNE, JERI L",Common Stock
2004-02-17,QCRH,"Director, Chairman, QCR Holdings",BUY,7.92,29.06,230.15519999999998,"BAUER, MICHAEL A",Common Stock
2004-02-17,QCRH,"Exec.V.P. and CFO, QCR Holding",BUY,3.4,29.06,98.80399999999999,"GIPPLE, TODD A",Common Stock
2004-02-17,QCRH,Director,BUY,8.34,29.06,242.3604,"HELLING, LARRY J",Common Stock
2004-02-25,QCRH,"Director, President, QCR Holdings",BUY,67.6,28.73,1942.148,"HULTQUIST, DOUGLAS M",Common Stock
2004-02-25,QCRH,AVP/ Assistant Controller,BUY,2.36,28.73,67.80279999999999,"VANDERVINNE, JERI L",Common Stock
2004-02-25,QCRH,Vice President & Controller -,BUY,5.09,28.73,146.2357,"SHOWALTER, SHELLEE R",Common Stock
2004-02-25,QCRH,"Director, Chairman, QCR Holdings",BUY,111.93,28.73,3215.7489,"BAUER, MICHAEL A",Common Stock
2004-02-25,QCRH,Director,BUY,104.16,28.73,2992.5168,"HELLING, LARRY J",Common Stock
