date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,stockbasedcompensation,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2021-12-31,BKSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-22,,0.05,,pre-market,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,BKSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-11,,-0.17,,pre-market,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2022-06-30,BKSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-08-10,,-0.21,,pre-market,,,,,,,,,,,,,,-5.0,,,,,,,,,,,
2022-09-30,BKSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-08,,-0.12,,pre-market,,,,,,,,,,,,,,40.0,,,,,,,,,,,
2022-12-31,BKSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-07,,-0.13,,pre-market,,,,,,,,,,,,,,18.75,,,,,,,,,,,
2023-03-31,BKSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-10,,-0.13,,pre-market,,,,,,,,,,,,,,7.1429,,,,,,,,,,,
2023-06-30,BKSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11,,,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-09,,-0.23,,pre-market,,,,,,,,,,,,,,-91.6667,,,,,,,,,,,
2023-09-30,BKSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-08,,0.01,,pre-market,,,,,,,,,,,,,,108.3333,,,,,,,,,,,
2023-12-31,BKSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-28,,-0.03,,pre-market,,,,,,,,,,,,,,66.6667,,,,,,,,,,,
2024-03-31,BKSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-08,,-0.11,,pre-market,,,,,,,,,,,,,,-37.5,,,,,,,,,,,
2024-06-30,BKSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-08,,-0.06,,pre-market,,,,,,,,,,,,,,33.3333,,,,,,,,,,,
2024-09-30,BKSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,,,-0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-07,,-0.66,,pre-market,,,,,,,,,,,,,,-1.5385,,,,,,,,,,,
2024-12-31,BKSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1172,,,-0.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-02-26,,-0.3822,,pre-market,,,,,,,,,,,,,,-44.2264,,,,,,,,,,,
2025-03-31,BKSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1118,,,-0.4575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-06,,-0.3457,,pre-market,,,,,,,,,,,,,,24.4372,,,,,,,,,,,
2025-06-30,BKSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.24,,,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-07,,-1.27,,pre-market,,,,,,,,,,,,,,-4133.3333,,,,,,,,,,,
2025-09-30,BKSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.42,,,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-06,,-0.44,,pre-market,,,,,,,,,,,,,,-2100.0,,,,,,,,,,,
2025-12-31,BKSY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2197,,,-0.2775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-02-26,,-0.0578,,pre-market,,,,,,,,,,,,,,79.1712,,,,,,,,,,,
2026-04-16,BKSY,-2.09,106575000.0,,2.246,2.641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.2197,,,-0.2775,,,71272000.0,,,,,,,,,,,,,,,,,,,-0.162,,,,,,,,,,,,,12.49,11.12,,,,,,,,-0.659,,,2026-02-26,,-0.0578,,pre-market,,,-0.0946,-0.744,0.16,3.174,,,,,21.7,24.74,,79.1712,,,,,,,,,,36.9,6.44
2026-04-16,BKSY,-2.09,106575000.0,,2.246,2.641,,,,,,,,,,,,,,,None,32120000,32120000,,,,,,None,7729000,,,,,0.0,0.2197,3210000,10939000,-0.2775,2025-12-31,,71272000.0,3094000,-847000,21000,,,None,4057000,1230000,,None,,,,,-868000,-868000,-2827000,None,-0.162,,7250000,-4156000,,,,,None,,,,,12.49,11.12,,,,,,,,-0.659,,,2026-02-26,quarterly,-0.0578,USD,pre-market,141000,,-0.0946,-0.744,0.16,3.174,21038000,,,,21.7,24.74,,79.1712,,,,,,,35214000,,,36.9,6.44
2026-04-16,BKSY,-2.09,106575000.0,,2.246,2.641,,,,,,,,,,,,,,,None,14679000,14679000,,,,,,None,7864000,,,,,0.0,0.2197,-11264000,-3400000,-0.2775,2025-09-30,,71272000.0,4939000,-15301000,39000,,,None,4037000,1324000,,None,,,,,-15340000,-15340000,-2713000,None,-0.162,,21765000,-16826000,,,,,None,,,,,12.49,11.12,,,,,,,,-0.659,,,2026-02-26,quarterly,-0.0578,USD,pre-market,30000,,-0.0946,-0.744,0.16,3.174,20113000,,,,21.7,24.74,,79.1712,,,,,,,19618000,,,36.9,6.44
2026-04-16,BKSY,-2.09,106575000.0,,2.246,2.641,,,,,,,,,,,,,,,None,6247000,6247000,,,,,,None,7358000,,,,,0.0,0.2197,-37695000,-30337000,-0.2775,2025-06-30,,71272000.0,15952000,-41204000,35000,,,None,3509000,677000,,None,,,,,-41239000,-41239000,-2832000,None,-0.162,,29892000,-13940000,,,,,None,,,,,12.49,11.12,,,,,,,,-0.659,,,2026-02-26,quarterly,-0.0578,USD,pre-market,687000,,-0.0946,-0.744,0.16,3.174,20615000,,,,21.7,24.74,,79.1712,,,,,,,22199000,,,36.9,6.44
2026-04-16,BKSY,-2.09,106575000.0,,2.246,2.641,,,,,,,,,,,,,,,None,12600000,12600000,,,,,,None,7392000,,,,,0.0,0.2197,-9440000,-2048000,-0.2775,2025-03-31,,71272000.0,16944000,-12783000,30000,,,None,3343000,573000,,None,,,,,-12813000,-12813000,-2770000,None,-0.162,,28923000,-11979000,,,,,None,,,,,12.49,11.12,,,,,,,,-0.659,,,2026-02-26,quarterly,-0.0578,USD,pre-market,589000,,-0.0946,-0.744,0.16,3.174,20178000,,,,21.7,24.74,,79.1712,,,,,,,29544000,,,36.9,6.44
2026-04-16,BKSY,-2.09,106575000.0,,2.246,2.641,,,,,,,,,,,,,,,None,6867000,6867000,,,,,,None,10004000,,,,,0.0,0.2197,-16018000,-6014000,-0.2775,2024-12-31,,71272000.0,23503000,-19400000,20000,,,None,3382000,573000,,None,,,,,-19420000,-19420000,-2809000,None,-0.162,,29587000,-6084000,,,,,None,,,,,12.49,11.12,,,,,,,,-0.659,,,2026-02-26,quarterly,-0.0578,USD,pre-market,737000,,-0.0946,-0.744,0.16,3.174,17963000,,,,21.7,24.74,,79.1712,,,,,,,30370000,,,36.9,6.44
2026-04-16,BKSY,-2.09,106575000.0,,2.246,2.641,,,,,,,,,,,,,,,None,6650000,6650000,,,,,,None,11280000,,,,,0.0,0.2197,-9421000,1859000,-0.2775,2024-09-30,,71272000.0,15899000,-12563000,28000,,,None,3142000,257000,,None,,,,,-12591000,-12591000,-2885000,None,-0.162,,29129000,-13230000,,,,,None,,,,,12.49,11.12,,,,,,,,-0.659,,,2026-02-26,quarterly,-0.0578,USD,pre-market,266000,,-0.0946,-0.744,0.16,3.174,16791000,,,,21.7,24.74,,79.1712,,,,,,,22549000,,,36.9,6.44
2026-04-16,BKSY,-2.09,106575000.0,,2.246,2.641,,,,,,,,,,,,,,,None,6882000,6882000,,,,,,None,11460000,,,,,0.0,0.2197,-6116000,5344000,-0.2775,2024-06-30,,71272000.0,18056000,-9145000,252000,,,None,3029000,330000,,None,,,,,-9397000,-9397000,-2699000,None,-0.162,,29777000,-11721000,,,,,None,,,,,12.49,11.12,,,,,,,,-0.659,,,2026-02-26,quarterly,-0.0578,USD,pre-market,570000,,-0.0946,-0.744,0.16,3.174,16697000,,,,21.7,24.74,,79.1712,,,,,,,24938000,,,36.9,6.44
2026-04-16,BKSY,-2.09,106575000.0,,2.246,2.641,,,,,,,,,,,,,,,None,7033000,7033000,,,,,,None,11375000,,,,,0.0,0.2197,-13106000,-1731000,-0.2775,2024-03-31,,71272000.0,17203000,-15740000,70000,,,None,2634000,400000,,None,,,,,-15810000,-15810000,-2234000,None,-0.162,,30456000,-13253000,,,,,None,,,,,12.49,11.12,,,,,,,,-0.659,,,2026-02-26,quarterly,-0.0578,USD,pre-market,725000,,-0.0946,-0.744,0.16,3.174,17881000,,,,21.7,24.74,,79.1712,,,,,,,24236000,,,36.9,6.44
2026-04-16,BKSY,-2.09,106575000.0,,2.246,2.641,,,,,,,,,,,,,,,None,12010000,12010000,,,,,,None,10895000,,,,,0.0,0.2197,-696000,10199000,-0.2775,2023-12-31,,71272000.0,23498000,-3375000,413000,,,None,2679000,461000,,None,,,,,-3788000,-3788000,-2218000,None,-0.162,,28142000,-4644000,,,,,None,,,,,12.49,11.12,,,,,,,,-0.659,,,2026-02-26,quarterly,-0.0578,USD,pre-market,368000,,-0.0946,-0.744,0.16,3.174,16179000,,,,21.7,24.74,,79.1712,,,,,,,35508000,,,36.9,6.44
2026-04-16,BKSY,-2.09,106575000.0,,2.246,2.641,,,,,,,,,,,,,,,None,6767000,6767000,,,,,,None,11444000,,,,,0.0,0.2197,3345000,14789000,-0.2775,2023-09-30,,71272000.0,14493000,813000,138000,,,None,2532000,519000,,None,,,,,675000,675000,-2013000,None,-0.162,,29009000,-14516000,,,,,None,,,,,12.49,11.12,,,,,,,,-0.659,,,2026-02-26,quarterly,-0.0578,USD,pre-market,323000,,-0.0946,-0.744,0.16,3.174,16504000,,,,21.7,24.74,,79.1712,,,,,,,21260000,,,36.9,6.44
2026-04-16,BKSY,-2.09,106575000.0,,2.246,2.641,,,,,,,,,,,,,,,None,8526000,8526000,,,,,,None,11943000,,,,,0.0,0.2197,-31180000,-19237000,-0.2775,2023-06-30,,71272000.0,10801000,-33422000,9000,,,None,2242000,648000,,None,,,,,-33431000,-33431000,-1594000,None,-0.162,,30720000,-19919000,,,,,-11261000,,,,,12.49,11.12,,,,,,,,-0.659,,,2026-02-26,quarterly,-0.0578,USD,pre-market,426000,,-0.0946,-0.744,0.16,3.174,17332000,,,,21.7,24.74,,79.1712,,,,,,,19327000,,,36.9,6.44
2026-04-16,BKSY,-2.09,106575000.0,,2.246,2.641,,,,,,,,,,,,,,,None,6478000,6478000,,,,,,None,10101000,,,,,0.0,0.2197,-15349000,-5248000,-0.2775,2023-03-31,,71272000.0,11919000,-17202000,113000,,,None,1853000,435000,,None,,,,,-17315000,-17315000,-1418000,None,-0.162,,28820000,-16901000,,,,,1552000,,,,,12.49,11.12,,,,,,,,-0.659,,,2026-02-26,quarterly,-0.0578,USD,pre-market,563000,,-0.0946,-0.744,0.16,3.174,17775000,,,,21.7,24.74,,79.1712,,,,,,,18397000,,,36.9,6.44
2026-04-16,BKSY,-2.09,106575000.0,,2.246,2.641,,,,,,,,,,,,,,,None,7299000,7299000,,,,,,None,11135000,,,,,0.0,0.2197,-13188000,-2053000,-0.2775,2022-12-31,,71272000.0,12118000,-14858000,9000,,,None,1670000,452000,,None,,,,,-14858000,-14975000,-1217000,None,-0.162,,30469000,-18351000,,,,,5163000,,,,,12.49,11.12,,,,,,,,-0.659,,,2026-02-26,quarterly,-0.0578,USD,pre-market,492000,,-0.0946,-0.744,0.16,3.174,19058000,,,,21.7,24.74,,79.1712,,,,,,,19417000,,,36.9,6.44
2026-04-16,BKSY,-2.09,106575000.0,,2.246,2.641,,,,,,,,,,,,,,,None,7787000,7787000,,,,,,None,10012000,,,,,0.0,0.2197,-12574000,-2562000,-0.2775,2022-09-30,,71272000.0,9148000,-13800000,-271000,,,None,1226000,486000,,None,,,,,-13093000,-13755000,-740000,None,-0.162,,28553000,-19405000,,,,,6831000,,,,,12.49,11.12,,,,,,,,-0.659,,,2026-02-26,quarterly,-0.0578,USD,pre-market,568000,,-0.0946,-0.744,0.16,3.174,16877000,,,,21.7,24.74,,79.1712,,,,,,,16935000,,,36.9,6.44
2026-04-16,BKSY,-2.09,106575000.0,,2.246,2.641,,,,,,,,,,,,,,,None,9786000,9786000,,,,,,None,9571000,,,,,0.0,0.2197,-25007000,-15436000,-0.2775,2022-06-30,,71272000.0,5316000,-26282000,4572000,,,None,1275000,178000,,None,,,,,-26282000,-26278000,-1097000,None,-0.162,,27026000,-21710000,,,,,-3297000,,,,,12.49,11.12,,,,,,,,-0.659,,,2026-02-26,quarterly,-0.0578,USD,pre-market,187000,,-0.0946,-0.744,0.16,3.174,15989000,,,,21.7,24.74,,79.1712,,,,,,,15102000,,,36.9,6.44
2026-04-16,BKSY,-2.09,106575000.0,,2.246,2.641,,,,,,,,,,,,,,,None,10955000,10955000,,,,,,None,7780000,,,,,0.0,0.2197,-18737000,-10957000,-0.2775,2022-03-31,,71272000.0,2941000,-19992000,-7144000,,,None,1255000,None,,None,,,,,-19992000,-19988000,-1255000,None,-0.162,,30077000,-27136000,,,,,8399000,,,,,12.49,11.12,,,,,,,,-0.659,,,2026-02-26,quarterly,-0.0578,USD,pre-market,318000,,-0.0946,-0.744,0.16,3.174,21422000,,,,21.7,24.74,,79.1712,,,,,,,13896000,,,36.9,6.44
2026-04-16,BKSY,-2.09,106575000.0,,2.246,2.641,,,,,,,,,,,,,,,None,10178000,10178000,,,,,,None,4502000,,,,,0.0,0.2197,-31894000,-27392000,-0.2775,2021-12-31,,71272000.0,1311000,6023000,628000,,,None,1502000,None,,None,,,,,5395000,6023000,-49220000,None,-0.162,,33205000,-31894000,,,,,None,,,,,12.49,11.12,,,,,,,,-0.659,,,2026-02-26,quarterly,-0.0578,USD,pre-market,883000,,-0.0946,-0.744,0.16,3.174,27576000,,,,21.7,24.74,,79.1712,,,,,,,11489000,,,36.9,6.44
2026-04-16,BKSY,-2.09,106575000.0,,2.246,2.641,,,,,,,,,,,,,,,None,12653000,12653000,,,,,,None,3503000,,,,,0.0,0.2197,-45672000,-42169000,-0.2775,2021-09-30,,71272000.0,-4716000,-46897000,-2053000,,,None,1225000,None,,None,,,,,-46897000,-46897000,-1225000,None,-0.162,,44234000,-48950000,,,,,3278000,,,,,12.49,11.12,,,,,,,,-0.659,,,2026-02-26,quarterly,-0.0578,USD,pre-market,306000,,-0.0946,-0.744,0.16,3.174,39198000,,,,21.7,24.74,,79.1712,,,,,,,7937000,,,36.9,6.44
2026-04-16,BKSY,-2.09,106575000.0,,2.246,2.641,,,,,,,,,,,,,,,None,6408000,6408000,,,,,,None,3537000,,,,,0.0,0.2197,-33293000,-29756000,-0.2775,2021-06-30,,71272000.0,957000,-34563000,1022000,,,None,1365000,0,,None,,,,,-35585000,-1823714,-1365000,None,-0.162,,30771000,-29814000,,,,,-888107,,,,,12.49,11.12,,,,,,,,-0.659,,,2026-02-26,quarterly,-0.0578,USD,pre-market,160000,,-0.0946,-0.744,0.16,3.174,7810000,,,,21.7,24.74,,79.1712,,,,,,,7365000,,,36.9,6.44
2026-04-16,BKSY,-2.09,106575000.0,,2.246,2.641,,,,,,,,,,,,,,,None,5509000,5509000,,,,,,None,2764000,,,,,0.0,0.2197,-167388000,-164624000,-0.2775,2021-03-31,,71272000.0,1785000,-168556000,159071000,,,None,48791000,None,,None,,,,,-168556000,-12870990,-48791000,None,-0.162,,11270000,-9485000,,,,,-10669358,,,,,12.49,11.12,,,,,,,,-0.659,,,2026-02-26,quarterly,-0.0578,USD,pre-market,28000,,-0.0946,-0.744,0.16,3.174,2202000,,,,21.7,24.74,,79.1712,,,,,,,7294000,,,36.9,6.44
2026-04-16,BKSY,-2.09,106575000.0,,2.246,2.641,,,,,,,,,,,,,,,None,4120000,4120000,,,,,,None,3355000,,,,,0.0,0.2197,-8730000,-5375000,-0.2775,2020-12-31,,71272000.0,2287000,-10126000,264000,,,None,1158000,None,,None,,,,,-10390000,None,None,None,-0.162,,11017000,-8730000,,,,,None,,,,,12.49,11.12,,,,,,,,-0.659,,,2026-02-26,quarterly,-0.0578,USD,pre-market,4374000,,-0.0946,-0.744,0.16,3.174,7071000,,,,21.7,24.74,,79.1712,,,,,,,6407000,,,36.9,6.44
2026-04-16,BKSY,-2.09,106575000.0,,2.246,2.641,,,,,,,,,,,,,,,None,8122000,8122000,,,,,,None,2691000,,,,,0.0,0.2197,-12536000,-9845000,-0.2775,2020-09-30,,71272000.0,-2805000,-13911000,511000,,,None,784000,None,,None,,,,,-14422000,-1868373,-784000,None,-0.162,,9731000,-12536000,,,,,85379,,,,,12.49,11.12,,,,,,,,-0.659,,,2026-02-26,quarterly,-0.0578,USD,pre-market,1759000,,-0.0946,-0.744,0.16,3.174,6972000,,,,21.7,24.74,,79.1712,,,,,,,5317000,,,36.9,6.44
2026-04-16,BKSY,-2.09,106575000.0,,2.246,2.641,,,,,,,,,,,,,,,None,4558000,4558000,,,,,,None,1872000,,,,,0.0,0.2197,-7482000,-5610000,-0.2775,2020-06-30,,71272000.0,760000,-9095000,-30422,,,None,1615000,None,,None,,,,,18550000,-114443,None,None,-0.162,,8242000,-7482000,,,,,53517,,,,,12.49,11.12,,,,,,,,-0.659,,,2026-02-26,quarterly,-0.0578,USD,pre-market,296000,,-0.0946,-0.744,0.16,3.174,198382,,,,21.7,24.74,,79.1712,,,,,,,5318000,,,36.9,6.44
2026-04-16,BKSY,-2.09,106575000.0,,2.246,2.641,,,,,,,,,,,,,,,None,7066000,7066000,,,,,,None,1885000,,,,,0.0,0.2197,-12647000,-10762000,-0.2775,2020-03-31,,71272000.0,-2973000,-14588000,278836,,,None,1644000,None,,None,,,,,-13273000,1048954,None,None,-0.162,,9674000,-12647000,,,,,1586116,,,,,12.49,11.12,,,,,,,,-0.659,,,2026-02-26,quarterly,-0.0578,USD,pre-market,1016000,,-0.0946,-0.744,0.16,3.174,258326,,,,21.7,24.74,,79.1712,,,,,,,4093000,,,36.9,6.44
2026-04-16,BKSY,-2.09,106575000.0,,2.246,2.641,,,,,,,,,,,,,,,None,262967,262967,,,,,,None,-132000,,,,,0.0,0.2197,485774,353774,-0.2775,2019-12-31,,71272000.0,-263000,447049,-615000,,,None,None,None,,None,,,,,1062000,None,None,None,-0.162,,3199,-261000,,,,,None,,,,,12.49,11.12,,,,,,,,-0.659,,,2026-02-26,quarterly,-0.0578,USD,pre-market,None,,-0.0946,-0.744,0.16,3.174,261465,,,,21.7,24.74,,79.1712,,,,,,,None,,,36.9,6.44
