date,symbol,eps,revenue_ttm,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,treasurystock,week_52_high,week_52_low
2023-03-31,QBTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,-0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-14,,-0.16,,pre-market,,,,,,,,,,,,,-23.0769,,,,,,,,,,,
2023-06-30,QBTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06,,,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-10,,-0.2,,pre-market,,,,,,,,,,,,,-42.8571,,,,,,,,,,,
2023-09-30,QBTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-09,,-0.11,,pre-market,,,,,,,,,,,,,21.4286,,,,,,,,,,,
2023-12-31,QBTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-03-28,,-0.1,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2024-03-31,QBTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,,,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-13,,-0.12,,pre-market,,,,,,,,,,,,,-33.3333,,,,,,,,,,,
2024-06-30,QBTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-08,,-0.09,,pre-market,,,,,,,,,,,,,0.0,,,,,,,,,,,
2024-09-30,QBTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.016,,,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-14,,-0.096,,pre-market,,,,,,,,,,,,,-20.0,,,,,,,,,,,
2024-12-31,QBTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,,,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-13,,-0.1,,pre-market,,,,,,,,,,,,,-25.0,,,,,,,,,,,
2025-03-31,QBTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,-0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-05-08,,-0.02,,pre-market,,,,,,,,,,,,,66.6667,,,,,,,,,,,
2025-06-30,QBTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.026,,,-0.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-06,,-0.08,,pre-market,,,,,,,,,,,,,-48.1481,,,,,,,,,,,
2025-09-30,QBTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0156,,,-0.0656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-11-06,,-0.05,,pre-market,,,,,,,,,,,,,23.7805,,,,,,,,,,,
2025-12-28,QBTS,-1.44,24144000.0,,1.564,1.938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0156,,,-0.0656,,,19995000.0,,,,,,,,,,,,,,,,,,,-7.42,,,,,,,,,,,,,13.47,373.97,,,,,,,,0.0,,,2025-11-06,,-0.05,,pre-market,,,-0.117,-1.22,0.999,0.083,,,,,18.98,27.93,23.7805,,,,,,,,,,46.75,3.74
2025-12-28,QBTS,-1.44,24144000.0,,1.564,1.938,,,,,,,,,,,,,,,None,1070000,1070000,,,,,,None,369000,,,,,0.0,0.0156,-139785000,-139416000,-0.0656,2025-09-30,,19995000.0,2669000,-139986000,None,,,None,201000,None,,None,,,,,-139986000,-139986000,-201000,None,-7.42,,30405000,-27736000,,,,,None,,,,,13.47,373.97,,,,,,,,0.0,,,2025-11-06,quarterly,-0.05,USD,pre-market,14075000,,-0.117,-1.22,0.999,0.083,9383000,,,,18.98,27.93,23.7805,,,,,,,3739000,,,46.75,3.74
2025-12-28,QBTS,-1.44,24144000.0,,1.564,1.938,,,,,,,,,,,,,,,None,1119000,1119000,,,,,,None,507000,,,,,0.0,0.0156,-167123000,-166616000,-0.0656,2025-06-30,,19995000.0,1976000,-167329000,None,,,None,206000,None,,None,,,,,-167329000,-167329000,-206000,None,-7.42,,28478000,-26502000,,,,,None,,,,,13.47,373.97,,,,,,,,0.0,,,2025-11-06,quarterly,-0.05,USD,pre-market,12694000,,-0.117,-1.22,0.999,0.083,9151000,,,,18.98,27.93,23.7805,,,,,,,3095000,,,46.75,3.74
2025-12-28,QBTS,-1.44,24144000.0,,1.564,1.938,,,,,,,,,,,,,,,None,1124000,1124000,,,,,,None,553000,,,,,0.0,0.0156,-5195000,-4642000,-0.0656,2025-03-31,,19995000.0,13877000,-5421000,None,,,None,226000,None,,None,,,,,-5421000,-5421000,-226000,None,-7.42,,25168000,-11291000,,,,,None,,,,,13.47,373.97,,,,,,,,0.0,,,2025-11-06,quarterly,-0.05,USD,pre-market,10288000,,-0.117,-1.22,0.999,0.083,7957000,,,,18.98,27.93,23.7805,,,,,,,15001000,,,46.75,3.74
2025-12-28,QBTS,-1.44,24144000.0,,1.564,1.938,,,,,,,,,,,,,,,None,836000,836000,,,,,,None,574000,,,,,0.0,0.0156,-85660000,-85086000,-0.0656,2024-12-31,,19995000.0,1473000,-86077000,-86077000,,,None,417000,None,,None,,,,,-86077000,-86077000,-417000,None,-7.42,,21705000,-20232000,,,,,None,,,,,13.47,373.97,,,,,,,,0.0,,,2025-11-06,quarterly,-0.05,USD,pre-market,9752000,,-0.117,-1.22,0.999,0.083,8126000,,,,18.98,27.93,23.7805,,,,,,,2309000,,,46.75,3.74
2025-12-28,QBTS,-1.44,24144000.0,,1.564,1.938,,,,,,,,,,,,,,,None,827000,827000,,,,,,None,450000,,,,,0.0,0.0156,-21532000,-21082000,-0.0656,2024-09-30,,19995000.0,1043000,-22712000,None,,,None,1180000,None,,None,,,,,-22712000,-22712000,-1180000,None,-7.42,,21679000,-20636000,,,,,None,,,,,13.47,373.97,,,,,,,,0.0,,,2025-11-06,quarterly,-0.05,USD,pre-market,8668000,,-0.117,-1.22,0.999,0.083,9259000,,,,18.98,27.93,23.7805,,,,,,,1870000,,,46.75,3.74
2025-12-28,QBTS,-1.44,24144000.0,,1.564,1.938,,,,,,,,,,,,,,,None,795000,795000,,,,,,None,480000,,,,,0.0,0.0156,-16618000,-16138000,-0.0656,2024-06-30,,19995000.0,1388000,-17778000,None,,,None,1160000,None,,None,,,,,-17778000,-17778000,-1160000,None,-7.42,,20227000,-18839000,,,,,None,,,,,13.47,373.97,,,,,,,,0.0,,,2025-11-06,quarterly,-0.05,USD,pre-market,8355000,,-0.117,-1.22,0.999,0.083,7471000,,,,18.98,27.93,23.7805,,,,,,,2183000,,,46.75,3.74
2025-12-28,QBTS,-1.44,24144000.0,,1.564,1.938,,,,,,,,,,,,,,,None,806000,806000,,,,,,None,428000,,,,,0.0,0.0156,-16172000,-15744000,-0.0656,2024-03-31,,19995000.0,1659000,-17312000,384724,,,None,1140000,None,,None,,,,,-17312000,-17312000,-1140000,None,-7.42,,19175000,-17516000,,,,,None,,,,,13.47,373.97,,,,,,,,0.0,,,2025-11-06,quarterly,-0.05,USD,pre-market,8525000,,-0.117,-1.22,0.999,0.083,7566000,,,,18.98,27.93,23.7805,,,,,,,2465000,,,46.75,3.74
2025-12-28,QBTS,-1.44,24144000.0,,1.564,1.938,,,,,,,,,,,,,,,None,939000,939000,,,,,,None,444000,,,,,0.0,0.0156,-18825000,-18381000,-0.0656,2023-12-31,,19995000.0,1967000,-16380000,-1643000,,,None,1968000,None,,None,,,,,-16380000,-16380000,2445000,None,-7.42,,18509000,-16542000,,,,,None,,,,,13.47,373.97,,,,,,,,0.0,,,2025-11-06,quarterly,-0.05,USD,pre-market,7956000,,-0.117,-1.22,0.999,0.083,8139000,,,,18.98,27.93,23.7805,,,,,,,2906000,,,46.75,3.74
2025-12-28,QBTS,-1.44,24144000.0,,1.564,1.938,,,,,,,,,,,,,,,None,1033000,1033000,,,,,,None,383000,,,,,0.0,0.0156,-15071000,-14688000,-0.0656,2023-09-30,,19995000.0,1529000,-16106000,2205000,,,None,1760000,None,,None,,,,,-16106000,-15829000,-1247000,None,-7.42,,19936000,-18407000,,,,,None,,,,,13.47,373.97,,,,,,,,0.0,,,2025-11-06,quarterly,-0.05,USD,pre-market,9459000,,-0.117,-1.22,0.999,0.083,8003000,,,,18.98,27.93,23.7805,,,,,,,2562000,,,46.75,3.74
2025-12-28,QBTS,-1.44,24144000.0,,1.564,1.938,,,,,,,,,,,,,,,None,1002000,1002000,,,,,,None,122085,,,,,0.0,0.0156,-22271085,-22149000,-0.0656,2023-06-30,,19995000.0,705000,-25898000,-934000,,,None,781000,None,,None,,,,,-25898000,-25898000,-781000,None,-7.42,,21612000,-20907000,,,,,-4210000,,,,,13.47,373.97,,,,,,,,0.0,,,2025-11-06,quarterly,-0.05,USD,pre-market,9548000,,-0.117,-1.22,0.999,0.083,9576000,,,,18.98,27.93,23.7805,,,,,,,1707000,,,46.75,3.74
2025-12-28,QBTS,-1.44,24144000.0,,1.564,1.938,,,,,,,,,,,,,,,None,654000,654000,,,,,,None,367000,,,,,0.0,0.0156,-11017000,-10650000,-0.0656,2023-03-31,,19995000.0,1041000,-11650000,-2215000,,,None,633000,None,,None,,,,,-11650000,-13311000,-454000,None,-7.42,,16205000,-15164000,,,,,2922000,,,,,13.47,373.97,,,,,,,,0.0,,,2025-11-06,quarterly,-0.05,USD,pre-market,7507000,,-0.117,-1.22,0.999,0.083,5925000,,,,18.98,27.93,23.7805,,,,,,,1695000,,,46.75,3.74
2025-12-28,QBTS,-1.44,24144000.0,,1.564,1.938,,,,,,,,,,,,,,,None,1145000,1145000,,,,,,None,None,,,,,0.0,0.0156,None,-12197000,-0.0656,2022-12-31,,19995000.0,1250000,-13661000,None,,,None,759000,None,,None,,,,,-13661000,-13661000,4914000,None,-7.42,,23955000,-21560000,,,,,None,,,,,13.47,373.97,,,,,,,,0.0,,,2025-11-06,quarterly,-0.05,USD,pre-market,11168000,,-0.117,-1.22,0.999,0.083,11642000,,,,18.98,27.93,23.7805,,,,,,,2395000,,,46.75,3.74
2025-12-28,QBTS,-1.44,24144000.0,,1.564,1.938,,,,,,,,,,,,,,,None,609000,609000,,,,,,None,1412000,,,,,0.0,0.0156,-15268000,-13856000,-0.0656,2022-09-30,,19995000.0,1086000,-13053000,-2215000,,,None,1336000,None,,None,,,,,-10838000,-13053000,-1336000,None,-7.42,,16354000,-15268000,,,,,3551000,,,,,13.47,373.97,,,,,,,,0.0,,,2025-11-06,quarterly,-0.05,USD,pre-market,7334000,,-0.117,-1.22,0.999,0.083,6921000,,,,18.98,27.93,23.7805,,,,,,,1695000,,,46.75,3.74
2025-12-28,QBTS,-1.44,24144000.0,,1.564,1.938,,,,,,,,,,,,,,,None,620000,620000,,,,,,None,525000,,,,,0.0,0.0156,-11256000,-10731000,-0.0656,2022-06-30,,19995000.0,751000,-12297000,1213000,,,None,1041000,None,,None,,,,,-12297000,-13198000,-1746000,None,-7.42,,13154000,-12403000,,,,,533000,,,,,13.47,373.97,,,,,,,,0.0,,,2025-11-06,quarterly,-0.05,USD,pre-market,7456000,,-0.117,-1.22,0.999,0.083,3959000,,,,18.98,27.93,23.7805,,,,,,,1371000,,,46.75,3.74
2025-12-28,QBTS,-1.44,24144000.0,,1.564,1.938,,,,,,,,,,,,,,,None,616000,616000,,,,,,None,639000,,,,,0.0,0.0156,-11490000,-10851000,-0.0656,2022-03-31,,19995000.0,1097000,-11553000,973000,,,None,63000,None,,None,,,,,-11553000,-11615000,-792000,None,-7.42,,12048000,-10951000,,,,,None,,,,,13.47,373.97,,,,,,,,0.0,,,2025-11-06,quarterly,-0.05,USD,pre-market,6802000,,-0.117,-1.22,0.999,0.083,3646000,,,,18.98,27.93,23.7805,,,,,,,1713000,,,46.75,3.74
2025-12-28,QBTS,-1.44,24144000.0,,1.564,1.938,,,,,,,,,,,,,,,None,877000,877000,,,,,,None,703000,,,,,0.0,0.0156,-12702000,-11999000,-0.0656,2021-12-31,,19995000.0,1549000,-13840000,1270000,,,None,1138000,None,,None,,,,,-13840000,-13840000,-1138000,None,-7.42,,12403000,-10854000,,,,,None,,,,,13.47,373.97,,,,,,,,0.0,,,2025-11-06,quarterly,-0.05,USD,pre-market,6133000,,-0.117,-1.22,0.999,0.083,4066000,,,,18.98,27.93,23.7805,,,,,,,2426000,,,46.75,3.74
2025-12-28,QBTS,-1.44,24144000.0,,1.564,1.938,,,,,,,,,,,,,,,None,307000,307000,,,,,,None,655000,,,,,0.0,0.0156,-4004000,-3349000,-0.0656,2021-09-30,,19995000.0,1000000,-4209000,270000,,,None,205000,None,,None,,,,,-4209000,-4209000,-205000,None,-7.42,,10793000,-9793000,,,,,None,,,,,13.47,373.97,,,,,,,,0.0,,,2025-11-06,quarterly,-0.05,USD,pre-market,6313000,,-0.117,-1.22,0.999,0.083,2801000,,,,18.98,27.93,23.7805,,,,,,,1307000,,,46.75,3.74
2025-12-28,QBTS,-1.44,24144000.0,,1.564,1.938,,,,,,,,,,,,,,,None,448000,448000,,,,,,None,617000,,,,,0.0,0.0156,-4461000,-3844000,-0.0656,2021-06-30,,19995000.0,689000,-4668000,496000,,,None,207000,None,,None,,,,,-4668000,-4668000,-207000,None,-7.42,,10025000,-9336000,,,,,None,,,,,13.47,373.97,,,,,,,,0.0,,,2025-11-06,quarterly,-0.05,USD,pre-market,6291000,,-0.117,-1.22,0.999,0.083,2508000,,,,18.98,27.93,23.7805,,,,,,,1137000,,,46.75,3.74
2025-12-28,QBTS,-1.44,24144000.0,,1.564,1.938,,,,,,,,,,,,,,,None,298000,298000,,,,,,None,627000,,,,,0.0,0.0156,-8649000,-8022000,-0.0656,2021-03-31,,19995000.0,1112000,-8826000,492000,,,None,177000,None,,None,,,,,-8826000,None,None,None,-7.42,,10076000,-8964000,,,,,None,,,,,13.47,373.97,,,,,,,,0.0,,,2025-11-06,quarterly,-0.05,USD,pre-market,6484000,,-0.117,-1.22,0.999,0.083,2522000,,,,18.98,27.93,23.7805,,,,,,,1410000,,,46.75,3.74
2025-12-28,QBTS,-1.44,24144000.0,,1.564,1.938,,,,,,,,,,,,,,,None,3264000,3264000,,,,,,None,1932000,,,,,0.0,0.0156,-139982000,-138050000,-0.0656,2024-12-31,,19995000.0,5563000,-143879000,-143879000,,,None,3897000,None,,None,,,,,-143879000,-143879000,-3897000,None,-7.42,,82786000,-77223000,,,,,None,,,,,13.47,373.97,,,,,,,,0.0,,,2025-11-06,annual,-0.05,USD,pre-market,35300000,,-0.117,-1.22,0.999,0.083,32422000,,,,18.98,27.93,23.7805,,,,,,,8827000,,,46.75,3.74
2025-12-28,QBTS,-1.44,24144000.0,,1.564,1.938,,,,,,,,,,,,,,,None,4136000,4136000,,,,,,None,1845000,,,,,0.0,0.0156,-82678000,-80833000,-0.0656,2023-12-31,,19995000.0,4622000,-82715000,-12562000,,,None,2155000,None,,None,,,,,-82715000,-79124000,2146000,None,-7.42,,85168000,-80546000,,,,,None,,,,,13.47,373.97,,,,,,,,0.0,,,2025-11-06,annual,-0.05,USD,pre-market,37878000,,-0.117,-1.22,0.999,0.083,37014000,,,,18.98,27.93,23.7805,,,,,,,8758000,,,46.75,3.74
2025-12-28,QBTS,-1.44,24144000.0,,1.564,1.938,,,,,,,,,,,,,,,None,2923000,2923000,,,,,,None,2333000,,,,,0.0,0.0156,-51367000,-49034000,-0.0656,2022-12-31,,19995000.0,4250000,-53702000,-12562000,,,None,2335000,5673000,,None,,,,,-53702000,-51529000,1040000,None,-7.42,,63708000,-59458000,,,,,12562000,,,,,13.47,373.97,,,,,,,,0.0,,,2025-11-06,annual,-0.05,USD,pre-market,32101000,,-0.117,-1.22,0.999,0.083,21539000,,,,18.98,27.93,23.7805,,,,,,,7173000,,,46.75,3.74
2025-12-28,QBTS,-1.44,24144000.0,,1.564,1.938,,,,,,,,,,,,,,,None,1750000,1750000,,,,,,None,2602000,,,,,0.0,0.0156,-36960000,-34358000,-0.0656,2021-12-31,,19995000.0,4529000,-40973000,2529000,,,None,4013000,0,,None,,,,,-40973000,-31545000,-1728000,None,-7.42,,43477000,-38948000,,,,,None,,,,,13.47,373.97,,,,,,,,0.0,,,2025-11-06,annual,-0.05,USD,pre-market,25401000,,-0.117,-1.22,0.999,0.083,11897000,,,,18.98,27.93,23.7805,,,,,,,6279000,,,46.75,3.74
2025-12-28,QBTS,-1.44,24144000.0,,1.564,1.938,,,,,,,,,,,,,,,None,915000,915000,,,,,,None,2726000,,,,,0.0,0.0156,-16789000,-14063000,-0.0656,2020-12-31,,19995000.0,4245000,-21967000,8226000,,,None,5178000,0,,None,,,,,-21967000,-10019000,-5257000,None,-7.42,,35712000,-31467000,,,,,None,,,,,13.47,373.97,,,,,,,,0.0,,,2025-11-06,annual,-0.05,USD,pre-market,20411000,,-0.117,-1.22,0.999,0.083,11587000,,,,18.98,27.93,23.7805,,,,,,,5160000,,,46.75,3.74
2025-12-28,QBTS,-1.44,24144000.0,None,1.564,1.938,,7592000,836231000,836231000,,,,,,,,,34000,342204831,None,915000,915000,992000,None,144000,4423000,None,None,2726000,,,,,0.0,0.0156,-16789000,-14063000,-0.0656,2025-09-30,None,19995000.0,4245000,-21967000,8226000,803000,803000,None,5178000,0,2831000,None,None,32054000,None,3400000,-21967000,-10019000,-5257000,None,-7.42,,35712000,-31467000,4654000,9496000,None,None,None,,,,,13.47,373.97,,,,,,,,0.0,,None,2025-11-06,quarterly,-0.05,USD,pre-market,20411000,-939676000,-0.117,-1.22,0.999,0.083,11587000,39790000,1635000,None,18.98,27.93,23.7805,865820000,848139000,15512000,195266000,17681000,179754000,5160000,670554000,None,46.75,3.74
2025-12-28,QBTS,-1.44,24144000.0,None,1.564,1.938,,7918000,819312000,819312000,,,,,,,,,33000,294398419,None,915000,915000,1190000,None,None,2437000,None,None,2726000,,,,,0.0,0.0156,-16789000,-14063000,-0.0656,2025-06-30,None,19995000.0,4245000,-21967000,8226000,586000,586000,None,5178000,0,2448000,None,None,32061000,None,2574000,-21967000,-10019000,-5257000,None,-7.42,,35712000,-31467000,4343000,11582000,None,None,None,,,,,13.47,373.97,,,,,,,,0.0,,None,2025-11-06,quarterly,-0.05,USD,pre-market,20411000,-799690000,-0.117,-1.22,0.999,0.083,11587000,39979000,1596000,None,18.98,27.93,23.7805,843602000,828540000,19274000,149348000,15062000,130074000,5160000,694254000,None,46.75,3.74
2025-12-28,QBTS,-1.44,24144000.0,None,1.564,1.938,,7738000,304321000,304321000,,,,,,,,,29000,286420374,None,915000,915000,1021000,None,348000,1047000,None,None,2726000,,,,,0.0,0.0156,-16789000,-14063000,-0.0656,2025-03-31,None,19995000.0,4245000,-21967000,8226000,531000,531000,None,5178000,0,1702000,None,None,30367000,None,2574000,-21967000,-10019000,-5257000,None,-7.42,,35712000,-31467000,3795000,6556000,None,None,None,,,,,13.47,373.97,,,,,,,,0.0,,None,2025-11-06,quarterly,-0.05,USD,pre-market,20411000,-632361000,-0.117,-1.22,0.999,0.083,11587000,38453000,1873000,None,18.98,27.93,23.7805,325600000,310865000,14999000,118211000,14735000,103212000,5160000,207389000,None,46.75,3.74
2025-12-28,QBTS,-1.44,24144000.0,None,1.564,1.938,,7901000,177980000,177980000,,,,,,,,,27000,232997043,None,915000,915000,815000,None,348000,1420000,None,None,2726000,,,,,0.0,0.0156,-16789000,-14063000,-0.0656,2024-12-31,None,19995000.0,4245000,-21967000,8226000,490000,490000,None,5178000,0,1686000,None,None,30128000,None,2574000,-21967000,-10019000,-5257000,None,-7.42,,35712000,-31467000,3954000,8784000,None,None,None,,,,,13.47,373.97,,,,,,,,0.0,,None,2025-11-06,quarterly,-0.05,USD,pre-market,20411000,-626940000,-0.117,-1.22,0.999,0.083,11587000,38377000,1860000,None,18.98,27.93,23.7805,199853000,185040000,30145000,137207000,14813000,107062000,5160000,62646000,None,46.75,3.74
