trade_id,symbol,entry_date,entry_price,exit_date,exit_price,quantity,side,initial_stop_loss,final_stop_loss,take_profit,pl,pl_pct,security_pl,fx_pl,entry_fx_rate,exit_fx_rate,security_currency,duration_days,entry_equity,entry_capital_available,entry_capital_required,concurrent_positions,competing_signals,entry_reason,exit_reason,commission_paid,partial_exits
T000001,CAH,2000-01-03,14.85126644,2000-01-27,14.92655818,608.4836522238229,LONG,14.029551677125678,14.029551677125678,,39.813792937487,0.44057631791776647,39.813792937487,0.0,1.0,1.0,GBP,24,0.0,10000.0,9036.752843560293,0,"STGW,TSCO",AlphaTrend signal + Volume aligned,Vulnerability score swap (score: 50.0) for JPM,6.0,0
T000002,JPM,2000-01-27,25.62530835,2000-02-18,23.73963507,537.6764055810643,LONG,24.22828706198062,24.22828706198062,,-683.7801379178043,-7.402183741182588,-683.7801379178043,0.0,0.6685,0.6685,USD,22,0.0,10039.813792937486,9210.67568377977,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000003,MOG.A,2000-03-01,5.03393872,2000-03-06,4.55451625,1071.8805474331775,LONG,4.597415141069995,4.597415141069995,,-519.8836195953664,-9.635002244687579,-519.8836195953664,0.0,1.0,1.0,GBP,5,0.0,9358.022655019682,5395.780990938669,0,SCHW,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000004,RRC,2000-03-03,1.43327733,2000-03-13,1.20697057,2454.441631004318,LONG,1.2509291917645142,1.2509291917645142,,-561.4567331217027,-15.960017161863703,-561.4567331217027,0.0,1.0,1.0,GBP,10,0.0,3959.2416640810134,3517.895547526714,1,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000005,NSP,2000-03-14,5.83143285,2000-03-20,5.3409385,851.9308833560718,LONG,5.345672651373458,5.345672651373458,,-423.867284876662,-8.531988409245768,-423.867284876662,0.0,1.0,1.0,GBP,6,0.0,8276.682302302614,4967.977739132115,0,,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000006,BA,2000-03-20,23.96463767,2000-04-07,23.11454073,247.06215557833087,LONG,22.37479178708102,22.37479178708102,,-216.02678244694218,-3.6486357056279513,-216.02678244694218,0.0,1.0,1.0,GBP,18,0.0,7852.815017425952,5920.755040403868,0,FLS,AlphaTrend signal + Volume aligned,Vulnerability score swap (score: 80.0) for FCN,6.0,0
T000007,NVDA,2000-03-29,0.14373995,2000-04-26,0.16069269,11054.74338045187,LONG,0.10760237267655845,0.10760237267655845,,181.40819029552156,11.41644098236035,181.40819029552156,0.0,1.0,1.0,GBP,28,0.0,1929.0599770220833,1589.0082607689828,1,"BHE,MCK",AlphaTrend signal + Volume aligned,Vulnerability score swap (score: 86.0) for AES,6.0,0
T000008,SPGI,2000-04-25,17.41677958,2000-05-11,16.11552593,304.1130369168718,LONG,16.127838949371714,16.127838949371714,,-401.7281993006641,-7.584543112443141,-401.7281993006641,0.0,1.0,1.0,GBP,16,0.0,6044.779974210027,5296.669731385559,2,AIT,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000009,CNH,2000-05-12,8.42815095,2000-05-31,7.58933016,751.0400187729613,LONG,7.934404409163814,7.934404409163814,,-635.9879818687493,-10.04739612344543,-635.9879818687493,0.0,1.0,1.0,GBP,19,0.0,7416.4682259738665,6329.878647709351,0,RRC,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
T000010,AES,2000-05-31,28.18058092,2000-06-23,26.40415462,211.47819919505648,LONG,26.57675597021206,26.57675597021206,,-381.6754349267373,-6.404403173674919,-381.6754349267373,0.0,1.0,1.0,GBP,23,0.0,6780.480244105117,5959.578505232168,0,IT,AlphaTrend signal + Volume aligned,Stop loss hit,6.0,0
