date,open,high,low,close,volume,ad_14_chaikin a/d,adx_14_adx,adxr_14_adxr,atr_14_atr,bbands_20_real lower band,bbands_20_real middle band,bbands_20_real upper band,ema_14_ema,ema_200_ema,ema_20_ema,ema_30_ema,ema_50_ema,ema_7_ema,ema_90_ema,macd_14_macd,macd_14_macd_hist,macd_14_macd_signal,mfi_14_mfi,mom_10_mom,roc_10_roc,rsi_14_rsi,sar_14_sar,sma_14_sma,sma_200_sma,sma_20_sma,sma_30_sma,sma_50_sma,sma_7_sma,sma_90_sma,stochrsi_14_fastd,stochrsi_14_fastk
2023-12-12,25.37,25.47,25.18,21.28,1792047,-679741.9655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-12-13,25.3,25.54,25.27,21.5,1088183,408441.0345,,,,,,,,,,,,,,,,,,,,,21.2012,,,,,,,,,
2023-12-14,25.68,25.86,25.59,21.72,843288,876934.3678,,,,,,,,,,,,,,,,,,,,,21.2042,,,,,,,,,
2023-12-15,25.8,25.95,25.76,21.8,271448,976941.5257,,,,,,,,,,,,,,,,,,,,,21.2156,,,,,,,,,
2023-12-18,25.9,26.01,25.83,21.81,275295,914074.0466,,,,,,,,,,,,,,,,,,,,,21.2346,,,,,,,,,
2023-12-19,25.91,26.09,25.91,21.9,155544,931356.7133,,,,,,,,,,,,,,,,,,,,,21.2612,,,,,,,,,
2023-12-20,26.01,26.13,25.98,21.92,197040,865676.7133,,,,,,,,,,,,21.704,,,,,,,,,21.2965,,,,,,21.704,,,
2023-12-21,26.12,26.19,26.03,22.02,212441,971897.2133,,,,,,,,,,,,21.7825,,,,,,,,,21.3388,,,,,,21.8098,,,
2023-12-22,26.1,26.19,26.01,22.03,157222,1094336.3584,,,,,,,,,,,,21.8455,,,,,,,,,21.3887,,,,,,21.8856,,,
2023-12-26,26.15,26.36,26.15,22.16,210191,1224454.5965,,,,,,,,,,,,21.9244,,,,,,,,,21.4351,,,,,,21.9481,,,
2023-12-27,26.3,26.3,26.18,22.1,163081,1251634.7632,,,,,,,,,,,,21.9688,,,,,,0.8251,3.8781,,21.4959,,,,,,21.9914,,,
2023-12-28,26.21,26.29,26.07,21.97,198395,1089311.5813,,,,,,,,,,,,21.9685,,,,,,0.4631,2.1535,,21.5518,,,,,,22.0143,,,
2023-12-29,26.1,26.14,25.79,21.73,1457850,-201879.3732,,,,,,,,,,,,21.9093,,,,,,0.0084,0.0388,,21.6032,,,,,,21.9902,,,
2024-01-02,25.76,25.92,25.76,21.77,257873,-137411.1232,,,,,,,21.8369,,,,,21.8754,,,,,,-0.0253,-0.1159,,21.6505,21.8369,,,,,21.9698,,,
2024-01-03,25.83,25.93,25.76,21.78,747537,82452.7003,,,0.1737,,,,21.8296,,,,,21.8521,,,,,63.9994,-0.0253,-0.1158,68.5185,21.6895,21.873,,,,,21.9361,,,
2024-01-04,25.85,26.02,25.83,21.87,236016,195167.4655,,,0.1727,,,,21.8345,,,,,21.8556,,,,,58.4358,-0.0337,-0.1538,70.4809,21.6895,21.8988,,,,,21.9121,,,
2024-01-05,25.98,26.08,25.95,21.93,340648,326185.927,,,0.1682,,,,21.8466,,,,,21.8731,,,,,54.2216,0.0084,0.0384,71.8057,21.6895,21.9133,,,,,21.8784,,,
2024-01-08,26.06,26.15,25.99,22.02,285308,611493.927,,,0.1658,,,,21.8694,,,,,21.9093,,,,,54.3743,0.0,0.0,73.7959,21.7299,21.9289,,,,,21.8663,,,
2024-01-09,26.08,26.19,26.05,21.99,98611,611493.927,,,0.1624,,,,21.8859,,,,,21.9301,,,,,52.678,-0.0421,-0.1911,72.297,21.7671,21.9421,,,,,21.87,,,
2024-01-10,26.16,26.17,26.06,21.99,36569,614818.3816,,,0.1574,21.463,21.8647,22.2663,21.9001,,21.8647,,,21.9457,,,,,50.6555,-0.1684,-0.7599,72.297,21.8013,21.9487,,21.8647,,,21.9072,,,
2024-01-11,26.06,26.1,25.96,21.95,54970,649429.1223,,,0.1558,21.5997,21.8983,22.197,21.9068,,21.8728,,,21.9469,,,,,47.8426,-0.1516,-0.6857,69.5658,21.8328,21.9511,,21.8983,,,21.9325,,42.1274,0.0
2024-01-12,26.09,26.12,26.01,21.93,125150,592542.7587,,,0.1513,21.6817,21.9194,22.1571,21.9093,,21.8778,,,21.9415,,,,,46.7911,-0.0421,-0.1916,67.9081,21.8579,21.9445,,21.9194,,,21.953,,18.2616,0.0
2024-01-16,26.04,26.05,25.88,21.83,49921,571987.0528,,,0.1507,21.7008,21.9249,22.1489,21.8991,,21.8735,,,21.9143,,,,,47.9794,0.101,0.4649,62.0679,22.1947,21.9301,,21.9249,,,21.9481,,0.0,0.0
2024-01-17,25.89,25.95,25.88,21.82,33352,576751.6242,,,0.1441,21.7046,21.9261,22.1476,21.8891,,21.8688,,,21.8918,,,,,44.8792,0.0505,0.232,61.5497,22.1907,21.906,,21.9261,,,21.9337,,0.0,0.0
2024-01-18,25.96,25.98,25.82,21.83,36527,590449.2492,,,0.1435,21.7084,21.9274,22.1464,21.8816,,21.8654,,,21.877,,,,,46.3355,0.0505,0.2319,61.8924,22.1867,21.8868,,21.9274,,,21.9072,,1.4248,4.2745
2024-01-19,25.97,26.03,25.87,21.91,59537,642544.1242,,,0.1428,21.709,21.9278,22.1467,21.8852,,21.8695,,,21.8849,,,,,49.5994,0.0421,0.1925,64.9221,22.1777,21.8826,,21.9278,,,21.8952,,19.1045,53.0391
2024-01-22,26.01,26.09,25.99,21.96,65143,694658.5242,,,0.1387,21.7107,21.9299,22.1491,21.895,,21.878,,,21.9034,,,,,80.7006,0.0337,0.1536,66.8163,22.169,21.8988,,21.9299,,,21.8904,,52.4379,100.0
2024-01-23,26.08,26.11,26.04,21.97,87919,732338.0956,31.3455,,0.133,21.7112,21.9274,22.1436,21.9046,,21.8865,,,21.9194,,,,,90.6303,-0.0505,-0.2294,67.1348,22.1604,21.9127,,21.9274,,,21.8928,,84.3464,100.0
2024-01-24,26.14,26.16,26.08,21.98,73601,695537.5956,31.0929,,0.1283,21.7126,21.9244,22.1363,21.9141,,21.895,,,21.9335,,,,,86.6742,-0.0168,-0.0766,67.4711,22.152,21.9265,,21.9244,,,21.9,,100.0,100.0
2024-01-25,26.14,26.24,26.13,22.07,34439,711191.6866,31.305,,0.1275,21.7255,21.9198,22.1141,21.9347,,21.9115,21.8846,,21.9672,,,,,84.742,0.0758,0.3446,70.9876,22.1438,21.9409,,21.9198,21.8846,,21.9337,,100.0,100.0
2024-01-26,26.2,26.27,26.17,22.12,34701,745892.6866,31.661,,0.1244,21.7231,21.9207,22.1182,21.9593,,21.9313,21.8997,,22.0052,,,,,80.4146,0.1684,0.7672,72.7199,22.1357,21.9548,,21.9207,21.9127,,21.9758,,100.0,100.0
2024-01-29,26.27,26.27,26.17,22.12,41783,787675.6866,31.9916,,0.1216,21.7132,21.9282,22.1432,21.9806,,21.9492,21.9139,,22.0336,,,,,73.3359,0.1937,0.8833,72.7199,22.1278,21.962,,21.9282,21.9331,,22.0167,,100.0,100.0
2024-01-30,26.28,26.3,26.17,22.09,36307,790468.5327,32.4702,,0.1207,21.7398,21.9463,22.1529,21.9956,,21.9629,21.9255,,22.0486,,,,,71.0554,0.261,1.1955,70.2863,21.7401,21.9692,,21.9463,21.9455,,22.0432,,84.5449,53.6346
2024-01-31,26.19,26.34,26.17,22.14,737484,1094138.4151,33.1396,,0.1223,21.7581,21.9644,22.1708,22.0143,,21.9794,21.939,,22.0704,,0.0732,0.021,0.0522,87.8645,0.3115,1.4275,71.97,21.7441,21.9794,,21.9644,21.9567,,22.0684,,74.2728,69.1837
2024-02-01,26.32,26.35,26.15,22.09,29144,1091207.9778,33.4897,,0.1256,21.7843,21.98,22.1757,22.0249,,21.9903,21.949,,22.0762,,0.0727,0.0164,0.0563,89.4592,0.261,1.1955,67.8308,21.7528,21.9896,,21.98,21.9663,,22.0865,,40.9394,0.0
2024-02-02,26.21,26.24,26.2,22.07,36446,1070960.2001,33.8149,,0.1193,21.7981,21.9901,22.1821,22.0307,,21.9977,21.9567,,22.0743,,0.0694,0.0105,0.0589,85.9772,0.16,0.7302,65.4004,21.7658,21.9999,,21.9901,21.9719,,22.0997,,23.0612,0.0
2024-02-05,26.24,26.25,26.19,22.06,84953,1014324.8667,33.9653,,0.1144,21.805,21.9969,22.1887,22.0346,,22.0037,21.9634,,22.0707,,0.0654,0.0052,0.0602,83.7123,0.101,0.4601,64.5699,21.7784,22.0161,,21.9969,21.9766,,22.0985,,-0.0,0.0
2024-02-06,26.22,26.28,26.18,22.06,30105,996261.8667,34.3215,,0.1123,21.8053,21.999,22.1926,22.038,,22.009,21.9696,,22.068,,0.0615,0.0011,0.0605,86.1279,0.0926,0.4216,64.5699,21.7906,22.0329,,21.999,21.9781,,22.0901,,-0.0,0.0
2024-02-07,26.25,26.3,26.2,22.08,59354,960649.4667,34.7955,,0.1102,21.8066,22.0032,22.1998,22.0432,,22.0155,21.9765,,22.0702,,0.0592,-0.0011,0.0602,89.0011,0.101,0.4598,65.5836,21.8025,22.0504,,22.0032,21.9795,,22.0841,,10.3626,31.0878
2024-02-08,26.28,26.28,26.19,22.08,35744,948734.8001,35.0606,,0.1078,21.8083,22.0074,22.2065,22.0477,,22.0213,21.983,,22.0719,,0.0566,-0.0029,0.0595,86.1538,0.0084,0.0382,65.5836,21.814,22.0624,,22.0074,21.9766,,22.0817,,43.6959,100.0
2024-02-09,26.28,26.3,26.22,22.11,29000,948771.0954,35.4646,33.405,0.1049,21.8132,22.0154,22.2175,22.0561,,22.0298,21.9912,,22.0815,,0.0566,-0.0023,0.0589,85.7766,-0.0084,-0.0381,67.7256,21.8252,22.0732,,22.0154,21.9769,,22.078,,77.0293,100.0
2024-02-12,26.31,26.39,26.25,22.11,38299,915947.292,36.47,33.7815,0.1058,21.8229,22.0246,22.2264,22.0633,,22.0375,21.9989,,22.0888,,0.056,-0.0023,0.0583,85.2235,-0.0084,-0.0381,67.7256,21.836,22.0835,,22.0246,21.9817,,22.0805,,100.0,100.0
2024-02-13,26.16,26.24,26.14,22.03,51520,896328.2208,35.6536,33.4793,0.1055,21.8532,22.0347,22.2163,22.0595,,22.0372,22.0012,,22.0753,,0.0489,-0.0076,0.0564,80.8105,-0.0589,-0.2668,58.2633,21.8514,22.0877,,22.0347,21.9918,,22.0756,,66.6667,0.0
2024-02-14,26.22,26.35,26.19,22.13,35580,900775.7208,35.7177,33.6893,0.1088,21.8921,22.0499,22.2077,22.0686,,22.0458,22.0094,,22.0883,,0.0501,-0.0051,0.0552,80.8298,-0.0084,-0.038,64.7464,21.8661,22.0919,,22.0499,22.0036,,22.0853,,56.1717,68.515
2024-02-15,26.33,26.5,26.3,22.27,55605,928853.4931,36.5924,34.292,0.1142,21.9193,22.0718,22.2243,22.0955,,22.0672,22.0262,,22.1339,,0.0619,0.0054,0.0565,81.1534,0.1768,0.8003,71.9882,21.8803,22.1027,,22.0718,22.0199,,22.1153,,56.1717,100.0
2024-02-16,26.44,26.44,26.31,22.22,39775,938032.3392,37.4047,34.9374,0.1145,21.9413,22.0874,22.2335,22.1121,,22.0818,22.0387,,22.1554,,0.0664,0.0079,0.0585,78.6583,0.1516,0.6868,66.7746,21.9019,22.1099,,22.0874,22.0317,,22.1358,,76.8427,62.0133
2024-02-20,26.4,26.47,26.38,22.29,20806,958838.3392,38.3077,35.7236,0.1117,21.9458,22.1038,22.2618,22.1354,,22.1014,22.0548,,22.1884,,0.0745,0.0128,0.0617,78.4036,0.2273,1.0305,69.9043,21.9224,22.1238,,22.1038,22.0437,,22.1659,,82.2766,84.8166
2024-02-21,26.47,26.59,26.46,22.31,271736,854324.4931,39.6713,36.5805,0.1116,21.9514,22.121,22.2907,22.1591,,22.1215,22.0714,,22.2194,,0.0821,0.0163,0.0658,66.2162,0.2526,1.145,71.0072,21.9419,22.1364,,22.121,22.0536,,22.1947,,77.7612,86.4539
2024-02-22,26.53,26.58,26.43,22.29,37711,836726.0264,40.5091,37.162,0.1126,21.966,22.1366,22.3073,22.1762,,22.1373,22.0853,,22.2364,,0.0851,0.0154,0.0696,65.5047,0.2105,0.9535,68.3112,21.9687,22.1502,,22.1366,22.0634,,22.22,,66.9149,29.4743
2024-02-23,26.51,26.62,26.44,22.39,94324,895359.8642,41.4883,37.7268,0.1157,21.953,22.1526,22.3522,22.2045,,22.1612,22.1049,21.9918,22.2744,,0.0945,0.0199,0.0746,71.8877,0.3115,1.4111,72.7655,21.9939,22.1731,,22.1526,22.0766,21.9918,22.2705,,71.9761,100.0
2024-02-26,26.64,26.64,26.53,22.4,22764,901261.642,42.4643,38.3929,0.1139,21.9412,22.1665,22.3918,22.2301,,22.1836,22.1237,22.0077,22.305,,0.1015,0.0215,0.08,80.0418,0.2863,1.2947,73.1048,22.0236,22.1971,,22.1665,22.0914,22.0142,22.309,,76.4914,100.0
2024-02-27,26.62,26.69,26.49,22.34,209354,775649.242,43.589,39.1923,0.1178,21.9414,22.1775,22.4135,22.2445,,22.1983,22.1375,22.0206,22.3132,,0.1011,0.0169,0.0842,62.6411,0.2273,1.0282,66.8289,22.0561,22.217,,22.1775,22.1052,22.0309,22.3186,,66.6667,0.0
